---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: large-sample2.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2708513
'total number of distinct words'= 45744
'popular_threshold_word': 2288
'common_threshold_l_word': 21728
'common_threshold_u_word': 24016
'rare_threshold_word': 43456
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|23204|            crawls|        3|
|23205|          blodgett|        3|
|23206|           wilkses|        3|
|23207|            nieces|        3|
|23208|          apthorps|        3|
|23209|           unscrew|        3|
|23210|           doggery|        3|
|23211|              lize|        3|
|23212|          casanova|        3|
|23213|           keenest|        3|
|23214|            hickry|        3|
|23215|            jabbed|        3|
|23216|        scrabbling|        3|
|23217|           creturs|        3|
|23218|            carrot|        3|
|23219|           boobies|        3|
|23220|            salves|        3|
|23221|          lifelike|        3|
|23222|          gaspings|        3|
|23223|           botched|        3|
|23224|           flaring|        3|
|23225|        impudently|        3|
|23226|             leman|        3|
|23227|       indecencies|        3|
|23228|          aglovale|        3|
|23229|               tor|        3|
|23230|             galis|        3|
|23231|           lamorak|        3|
|23232|             garry|        3|
|23233|          slatting|        3|
|23234|             fasts|        3|
|23235|       unprintable|        3|
|23236|     magnanimities|        3|
|23237|           fireman|        3|
|23238|            jabers|        3|
|23239|             balks|        3|
|23240|              mead|        3|
|23241|             tends|        3|
|23242|          informer|        3|
|23243|        humbleness|        3|
|23244|      blindfolding|        3|
|23245|           wisdoms|        3|
|23246|        unrecorded|        3|
|23247|         concreted|        3|
|23248|        oppressors|        3|
|23249|            pigsty|        3|
|23250|           emprise|        3|
|23251|           parlous|        3|
|23252|              balk|        3|
|23253|      consecration|        3|
|23254|          unloaded|        3|
|23255|             welsh|        3|
|23256|          sundries|        3|
|23257|        scrofulous|        3|
|23258|           fleshly|        3|
|23259|           astolat|        3|
|23260|           baffles|        3|
|23261|          deceives|        3|
|23262|           upstart|        3|
|23263|             scrip|        3|
|23264|            craved|        3|
|23265|           labrick|        3|
|23266|          grewsome|        3|
|23267|         familiars|        3|
|23268|      subdivisions|        3|
|23269|           pricing|        3|
|23270|           bilious|        3|
|23271|        foreseeing|        3|
|23272|          cambenet|        3|
|23273|             slump|        3|
|23274|         impotence|        3|
|23275|          politico|        3|
|23276|            suites|        3|
|23277|           scoring|        3|
|23278|          bluffing|        3|
|23279|       installment|        3|
|23280|             lucan|        3|
|23281|       thunderclap|        3|
|23282|      disapproving|        3|
|23283|  sentimentalities|        3|
|23284|          brokenly|        3|
|23285|      incoherently|        3|
|23286|     kirkcudbright|        3|
|23287|         reversion|        3|
|23288|           dabbler|        3|
|23289|        transitory|        3|
|23290|        forgivable|        3|
|23291|          assuring|        3|
|23292|       nationalism|        3|
|23293|          postmark|        3|
|23294|         viscounts|        3|
|23295|       monarchists|        3|
|23296|              laff|        3|
|23297|       courtliness|        3|
|23298|        consenting|        3|
|23299|            basely|        3|
|23300|          apostate|        3|
|23301|         extirpate|        3|
|23302|                py|        3|
|23303|         craftsman|        3|
|23304|          colorist|        3|
|23305|          imitator|        3|
|23306|           soulful|        3|
|23307|        cataclysms|        3|
|23308|               vas|        3|
|23309|               lif|        3|
|23310|            helter|        3|
|23311|          andersen|        3|
|23312|         thompsons|        3|
|23313|       unwittingly|        3|
|23314|      pleasantness|        3|
|23315|            snares|        3|
|23316|   incredibilities|        3|
|23317|     insubstantial|        3|
|23318|        negotiable|        3|
|23319|          flagging|        3|
|23320|           engages|        3|
|23321|              hops|        3|
|23322|             poppa|        3|
|23323|             momma|        3|
|23324|            dowden|        3|
|23325|        perversion|        3|
|23326|           seeable|        3|
|23327|            nested|        3|
|23328|              lind|        3|
|23329|          cankered|        3|
|23330|          debasing|        3|
|23331|      remorsefully|        3|
|23332|        interwoven|        3|
|23333|          parental|        3|
|23334|      tranquilized|        3|
|23335|           shakers|        3|
|23336|      psychologize|        3|
|23337|    psychologizing|        3|
|23338|         marriages|        3|
|23339|      determinable|        3|
|23340|          libelous|        3|
|23341|         untenable|        3|
|23342|          justness|        3|
|23343|           violets|        3|
|23344|        immorality|        3|
|23345|         punctures|        3|
|23346|             jokin|        3|
|23347|          outdoors|        3|
|23348|         eyetalian|        3|
|23349|          shadders|        3|
|23350|            pusson|        3|
|23351|          stumping|        3|
|23352|           tangles|        3|
|23353|          carefree|        3|
|23354|           takings|        3|
|23355|            squall|        3|
|23356|    chambermaiding|        3|
|23357|       regrettable|        3|
|23358|         patterned|        3|
|23359|              lyin|        3|
|23360|        scoffingly|        3|
|23361|         driscolls|        3|
|23362|           howards|        3|
|23363|          gaikowar|        3|
|23364|       intoxicants|        3|
|23365|   extraordinarily|        3|
|23366|       lengthening|        3|
|23367|       pawnbrokers|        3|
|23368|                ny|        3|
|23369|       solidifying|        3|
|23370|            raided|        3|
|23371|          hellfire|        3|
|23372|              dast|        3|
|23373|        explicable|        3|
|23374|           cashbox|        3|
|23375|        profligate|        3|
|23376|      aggressively|        3|
|23377|             bunce|        3|
|23378|              bane|        3|
|23379|        resultless|        3|
|23380|             drams|        3|
|23381|              dram|        3|
|23382|           cracker|        3|
|23383|      hypocritical|        3|
|23384|        ambuscades|        3|
|23385|          michelet|        3|
|23386|             janet|        3|
|23387|       unfailingly|        3|
|23388|             oozed|        3|
|23389|            inflow|        3|
|23390|            argues|        3|
|23391|           tighten|        3|
|23392|          traitors|        3|
|23393|             raoul|        3|
|23394|             wiles|        3|
|23395|       theologians|        3|
|23396|           lancers|        3|
|23397|       conversions|        3|
|23398|           besiege|        3|
|23399|     awkwardnesses|        3|
|23400|       mutilations|        3|
|23401|         reinforce|        3|
|23402|           pillage|        3|
|23403|              rais|        3|
|23404|      businesslike|        3|
|23405|            brusac|        3|
|23406|          stockade|        3|
|23407|             crecy|        3|
|23408|           insaner|        3|
|23409|        jubilation|        3|
|23410|       theretofore|        3|
|23411|             miter|        3|
|23412|           beckons|        3|
|23413|             lagny|        3|
|23414|     appreciations|        3|
|23415|          domicile|        3|
|23416|         eucharist|        3|
|23417|          limiting|        3|
|23418|       defenseless|        3|
|23419|        buttressed|        3|
|23420|           pennons|        3|
|23421|           sponsor|        3|
|23422|          straitly|        3|
|23423|        blasphemer|        3|
|23424|          beguiles|        3|
|23425|       overshadows|        3|
|23426|         secretest|        3|
|23427|           inertia|        3|
|23428|           maurice|        3|
|23429|           massieu|        3|
|23430|       forgettable|        3|
|23431|          flannels|        3|
|23432|         thibetans|        3|
|23433|             mahal|        3|
|23434|       quarantines|        3|
|23435|          trappist|        3|
|23436|          unwisdom|        3|
|23437|          verloren|        3|
|23438|    advantageously|        3|
|23439|             krout|        3|
|23440|        morganatic|        3|
|23441|        humanizing|        3|
|23442|             samoa|        3|
|23443|        sympathize|        3|
|23444|               emu|        3|
|23445|         quadruped|        3|
|23446|       grotesquest|        3|
|23447|         snuggling|        3|
|23448|          climatic|        3|
|23449|          unbiased|        3|
|23450|       inflections|        3|
|23451|            whitey|        3|
|23452|             tripe|        3|
|23453|        coolgardie|        3|
|23454|          huguenot|        3|
|23455|         tolerance|        3|
|23456|             darts|        3|
|23457|       cultivators|        3|
|23458|           dryness|        3|
|23459|            staged|        3|
|23460|         druggists|        3|
|23461|       happinesses|        3|
|23462|       efficacious|        3|
|23463|         wharfboat|        3|
|23464|    concentrations|        3|
|23465|           derwent|        3|
|23466|        marsupials|        3|
|23467|           coddled|        3|
|23468|           poacher|        3|
|23469|              lulu|        3|
|23470|       protections|        3|
|23471|           stowing|        3|
|23472|            sables|        3|
|23473|            oceana|        3|
|23474|         immodesty|        3|
|23475|          fruitage|        3|
|23476|         unstudied|        3|
|23477|           rosetta|        3|
|23478|        hindostani|        3|
|23479|     spontaneously|        3|
|23480|             betel|        3|
|23481|         outvalues|        3|
|23482|            tapers|        3|
|23483|         levantine|        3|
|23484|              baya|        3|
|23485|           krishni|        3|
|23486|             yesso|        3|
|23487|          mahadhoo|        3|
|23488|              lota|        3|
|23489|             saree|        3|
|23490|      interpreters|        3|
|23491|      constituting|        3|
|23492|            howdah|        3|
|23493|        aggregated|        3|
|23494|            indore|        3|
|23495|          coddling|        3|
|23496|         bungalows|        3|
|23497|           blesses|        3|
|23498|             kashi|        3|
|23499|               jai|        3|
|23500|            holies|        3|
|23501|          prospers|        3|
|23502|              rana|        3|
|23503|       sensibility|        3|
|23504|         marienbad|        3|
|23505|          trudging|        3|
|23506|            troupe|        3|
|23507|       afghanistan|        3|
|23508|         agitators|        3|
|23509|            outram|        3|
|23510|     exquisiteness|        3|
|23511|          crumpled|        3|
|23512|        sanitation|        3|
|23513|       handicrafts|        3|
|23514|            deafer|        3|
|23515|          examiner|        3|
|23516|       desecrating|        3|
|23517|          gorillas|        3|
|23518|           revolts|        3|
|23519|         hennessey|        3|
|23520|         multiform|        3|
|23521|          insomnia|        3|
|23522|               zoo|        3|
|23523|           biltong|        3|
|23524|          football|        3|
|23525|            wilcox|        3|
|23526|           scribes|        3|
|23527|      invulnerable|        3|
|23528|         summering|        3|
|23529|        comminuted|        3|
|23530|         diagnosed|        3|
|23531|       contributes|        3|
|23532|     retrogression|        3|
|23533|        alternated|        3|
|23534|      incoherences|        3|
|23535|         charlatan|        3|
|23536|      availability|        3|
|23537|      carpentering|        3|
|23538|        exultantly|        3|
|23539|            tandem|        3|
|23540|         bulletins|        3|
|23541|           linking|        3|
|23542|        cultivates|        3|
|23543|           abscess|        3|
|23544|         albemarle|        3|
|23545|           overdue|        3|
|23546|             diets|        3|
|23547|          organise|        3|
|23548|            huddle|        3|
|23549|               vom|        3|
|23550|            quakes|        3|
|23551|             tonic|        3|
|23552|         consonant|        3|
|23553|      abrahamowicz|        3|
|23554|     stenographers|        3|
|23555|     burgermeister|        3|
|23556|         scheicher|        3|
|23557|              leeb|        3|
|23558|              kohn|        3|
|23559|             louse|        3|
|23560|        uncredited|        3|
|23561|           invader|        3|
|23562|           treffen|        3|
|23563|        gegentheil|        3|
|23564|              fruh|        3|
|23565|             krank|        3|
|23566|              herz|        3|
|23567|             weiss|        3|
|23568|               vor|        3|
|23569|           liebste|        3|
|23570|              zeit|        3|
|23571|            gesagt|        3|
|23572|             etwas|        3|
|23573|            gerade|        3|
|23574|            wurden|        3|
|23575|            nehmen|        3|
|23576|            theuer|        3|
|23577|             edlen|        3|
|23578|          plaudern|        3|
|23579|         handeaufs|        3|
|23580|             haupt|        3|
|23581|             sollt|        3|
|23582|           diverse|        3|
|23583|       dishonestly|        3|
|23584|         trainings|        3|
|23585|         enthusing|        3|
|23586|         epileptic|        3|
|23587|      dispossessed|        3|
|23588|              urso|        3|
|23589|         rochester|        3|
|23590|             wends|        3|
|23591|          idealist|        3|
|23592|          socially|        3|
|23593|            gladys|        3|
|23594|          antidote|        3|
|23595|        equestrian|        3|
|23596|      quarternions|        3|
|23597|             shuns|        3|
|23598|         detecting|        3|
|23599|        seamanship|        3|
|23600|    shakespearites|        3|
|23601|          gipsying|        3|
|23602|   unchallengeable|        3|
|23603|              bunt|        3|
|23604|         boatswain|        3|
|23605|          surmises|        3|
|23606|            tenure|        3|
|23607|         phillipps|        3|
|23608|          unsigned|        3|
|23609|          treatise|        3|
|23610|       troglodytes|        3|
|23611|        iridescent|        3|
|23612|             nicky|        3|
|23613|       blasphemies|        3|
|23614|       annunciator|        3|
|23615|              snob|        3|
|23616|      rehabilitate|        3|
|23617|          adelbert|        3|
|23618|            collie|        3|
|23619|           sinning|        3|
|23620|     mcclintockian|        3|
|23621|        despoilers|        3|
|23622|        courageous|        3|
|23623|      unworthiness|        3|
|23624|           olympus|        3|
|23625|             klook|        3|
|23626|           mcaleer|        3|
|23627|          singsong|        3|
|23628|            podere|        3|
|23629|           affirms|        3|
|23630|            hawley|        3|
|23631|             pedro|        3|
|23632|       charmingest|        3|
|23633|           picador|        3|
|23634|        encephalic|        3|
|23635|       multiplying|        3|
|23636|           enigmas|        3|
|23637|       percentages|        3|
|23638|         draughted|        3|
|23639|          compiled|        3|
|23640|              onyx|        3|
|23641|          inspirer|        3|
|23642|           actinic|        3|
|23643|   sympathetically|        3|
|23644|      discipleship|        3|
|23645|               orb|        3|
|23646|           leonard|        3|
|23647|        likenesses|        3|
|23648|          elderkin|        3|
|23649|        archdeacon|        3|
|23650|             potzl|        3|
|23651|         conducive|        3|
|23652|             derby|        3|
|23653|           stanton|        3|
|23654|           mugwump|        3|
|23655|             bryan|        3|
|23656|        philippine|        3|
|23657|          greenest|        3|
|23658|               ads|        3|
|23659|    conchyliaceous|        3|
|23660|    ornithorhyncus|        3|
|23661|     plesiosaurian|        3|
|23662|       illustrator|        3|
|23663|            mathew|        3|
|23664|        spellbound|        3|
|23665|              macy|        3|
|23666|          frederic|        3|
|23667|      interviewing|        3|
|23668|        assemblies|        3|
|23669|          burrough|        3|
|23670|            squibs|        3|
|23671|           horatio|        3|
|23672|            axtele|        3|
|23673|              hilo|        3|
|23674|              brig|        3|
|23675|         embodying|        3|
|23676|          stanning|        3|
|23677|           langham|        3|
|23678|          foregone|        3|
|23679|           warners|        3|
|23680|          tichborn|        3|
|23681|          houghton|        3|
|23682|             sykes|        3|
|23683|             ellen|        3|
|23684|            jacopo|        3|
|23685|           blisses|        3|
|23686|              orme|        3|
|23687|         bloodgood|        3|
|23688|             vliet|        3|
|23689|        unexacting|        3|
|23690|        typesetter|        3|
|23691|           ariadne|        3|
|23692|          fonograf|        3|
|23693|            andeol|        3|
|23694|          optimist|        3|
|23695|          appleton|        3|
|23696|            weggis|        3|
|23697|         osteopath|        3|
|23698|              lyon|        3|
|23699|         unsettles|        3|
|23700|           quentin|        3|
|23701|         mannering|        3|
|23702|         silverite|        3|
|23703|          bancroft|        3|
|23704|             witte|        3|
|23705|         monadnock|        3|
|23706|            heaton|        3|
|23707|         complying|        3|
|23708|           updated|        3|
|23709|         lionizing|        3|
|23710|       undelivered|        3|
|23711|             clans|        3|
|23712|      domesticated|        3|
|23713|           bastile|        3|
|23714|           blondin|        3|
|23715|           marengo|        3|
|23716|         harlequin|        3|
|23717|             snobs|        3|
|23718|        contraband|        3|
|23719|          analyzed|        3|
|23720|            savans|        3|
|23721|          workshop|        3|
|23722|             ramah|        3|
|23723|      flagellation|        3|
|23724|          martyred|        3|
|23725|       valedictory|        3|
|23726|        profundity|        3|
|23727|        freighting|        3|
|23728|           aeolian|        3|
|23729|         balaklava|        3|
|23730|        commending|        3|
|23731|            finite|        3|
|23732|          schooled|        3|
|23733|            basked|        3|
|23734|   unsophisticated|        3|
|23735|           valises|        3|
|23736|       dispiriting|        3|
|23737|           clawing|        3|
|23738|         whittling|        3|
|23739|    systematically|        3|
|23740|        lamentable|        3|
|23741|             cafes|        3|
|23742|       hairbreadth|        3|
|23743|        lacerating|        3|
|23744|            seamen|        3|
|23745|        persecutor|        3|
|23746|           canyons|        3|
|23747|            miguel|        3|
|23748|            cosily|        3|
|23749|        humbuggery|        3|
|23750|        flourishes|        3|
|23751|         gimcracks|        3|
|23752|            spikes|        3|
|23753|             sekki|        3|
|23754|             brays|        3|
|23755|         buffeting|        3|
|23756|               gob|        3|
|23757|         portholes|        3|
|23758|       antiquaries|        3|
|23759|             kneed|        3|
|23760|           mehemet|        3|
|23761|        impoverish|        3|
|23762|             hauls|        3|
|23763|            divans|        3|
|23764|             bandy|        3|
|23765|            thebes|        3|
|23766|         utilizing|        3|
|23767|            embark|        3|
|23768|      augmentation|        3|
|23769|          wavelets|        3|
|23770|            gorgis|        3|
|23771|      articulation|        3|
|23772|         drugstore|        3|
|23773|         asphaltum|        3|
|23774|             hover|        3|
|23775|      marseillaise|        3|
|23776|              peas|        3|
|23777|      unsanctified|        3|
|23778|           templed|        3|
|23779|           noisome|        3|
|23780|            planed|        3|
|23781|           heating|        3|
|23782|              naps|        3|
|23783|          demolish|        3|
|23784|           fanatic|        3|
|23785|          adorning|        3|
|23786|             araby|        3|
|23787|        intoxicate|        3|
|23788|             drone|        3|
|23789|          lathered|        3|
|23790|          alighted|        3|
|23791|           honneur|        3|
|23792|        unexplored|        3|
|23793|     unconcernedly|        3|
|23794|            greets|        3|
|23795|             pacha|        3|
|23796|             nosed|        3|
|23797|        barricades|        3|
|23798|    identification|        3|
|23799|     intermingling|        3|
|23800|         chastened|        3|
|23801|         penurious|        3|
|23802|        irresolute|        3|
|23803|       distrustful|        3|
|23804|             lairs|        3|
|23805|          pantheon|        3|
|23806|         prattling|        3|
|23807|               pug|        3|
|23808|           distort|        3|
|23809|         pompadour|        3|
|23810|         antipodes|        3|
|23811|          spanking|        3|
|23812|          goodwill|        3|
|23813|      annihilating|        3|
|23814|        flagstones|        3|
|23815|           quondam|        3|
|23816|          reliance|        3|
|23817|        staircases|        3|
|23818|             salon|        3|
|23819|           peeling|        3|
|23820|          pristine|        3|
|23821|          mainmast|        3|
|23822|            corded|        3|
|23823|         dissipate|        3|
|23824|      billingsgate|        3|
|23825|      capabilities|        3|
|23826|          skurried|        3|
|23827|             savon|        3|
|23828|       commodities|        3|
|23829|              pock|        3|
|23830|           hebrews|        3|
|23831|    reverberations|        3|
|23832|         maccaroni|        3|
|23833|        serenading|        3|
|23834|         burnished|        3|
|23835|          gardener|        3|
|23836|           coolest|        3|
|23837|      caterwauling|        3|
|23838|          pledging|        3|
|23839|         excalibur|        3|
|23840|             quoth|        3|
|23841|          jugglers|        3|
|23842|       mountebanks|        3|
|23843|          besought|        3|
|23844|             troth|        3|
|23845|          flippant|        3|
|23846|        barbarossa|        3|
|23847|           bravoes|        3|
|23848|         venetians|        3|
|23849|       currentless|        3|
|23850|              hues|        3|
|23851|             slits|        3|
|23852|            gashed|        3|
|23853|            apathy|        3|
|23854|         driveling|        3|
|23855|           reveres|        3|
|23856|            patron|        3|
|23857|              lard|        3|
|23858|            mourns|        3|
|23859|          beholder|        3|
|23860|         registers|        3|
|23861|           scrolls|        3|
|23862|     grotesqueness|        3|
|23863|         observant|        3|
|23864|       monasteries|        3|
|23865|          hireling|        3|
|23866|        imputation|        3|
|23867|               lax|        3|
|23868|         pondering|        3|
|23869|             chord|        3|
|23870|        devotional|        3|
|23871|     strengthening|        3|
|23872|    embellishments|        3|
|23873|           sapping|        3|
|23874|        prostitute|        3|
|23875|              chef|        3|
|23876|           laocoon|        3|
|23877|           similes|        3|
|23878|       baldacchino|        3|
|23879|         pyramidal|        3|
|23880|         pilasters|        3|
|23881|         aqueducts|        3|
|23882|           nipping|        3|
|23883|          windowed|        3|
|23884|      gladiatorial|        3|
|23885|       edification|        3|
|23886|         clutching|        3|
|23887|        pardonable|        3|
|23888|            gayety|        3|
|23889|            shying|        3|
|23890|                yi|        3|
|23891|           plussed|        3|
|23892|    archaeological|        3|
|23893|           magnate|        3|
|23894|            regina|        3|
|23895|        discourses|        3|
|23896|            yorick|        3|
|23897|          chemical|        3|
|23898|       receptacles|        3|
|23899|         antiquary|        3|
|23900|         recrossed|        3|
|23901|        diminution|        3|
|23902|          bannered|        3|
|23903|           frosted|        3|
|23904|          mimicked|        3|
|23905|        interlaced|        3|
|23906|    suggestiveness|        3|
|23907|            mosses|        3|
|23908|           exhumed|        3|
|23909|         pompeiian|        3|
|23910|         hardihood|        3|
|23911|           affixed|        3|
|23912|             aztec|        3|
|23913|             plato|        3|
|23914|         areopagus|        3|
|23915|           couched|        3|
|23916|            grooms|        3|
|23917|          tapering|        3|
|23918|            yanked|        3|
|23919|             buyer|        3|
|23920|             niner|        3|
|23921|          salesman|        3|
|23922|           abideth|        3|
|23923|          sorriest|        3|
|23924|           sneezed|        3|
|23925|             rinds|        3|
|23926|             vouch|        3|
|23927|           wheaten|        3|
|23928|             racks|        3|
|23929|        starveling|        3|
|23930|            mitten|        3|
|23931|      disagreeably|        3|
|23932|      unornamented|        3|
|23933|       rapturously|        3|
|23934|            revels|        3|
|23935|             whims|        3|
|23936|      aggravations|        3|
|23937|         habitable|        3|
|23938|           cleanly|        3|
|23939|        quaintness|        3|
|23940|           nestles|        3|
|23941|         trackless|        3|
|23942|          verandah|        3|
|23943|        scrupulous|        3|
|23944|              dabs|        3|
|23945|        mediocrity|        3|
|23946|      chamberlains|        3|
|23947|          stenches|        3|
|23948|       apocalyptic|        3|
|23949|           scrawny|        3|
|23950|        abbreviate|        3|
|23951|           scouted|        3|
|23952|         ascension|        3|
|23953|             hades|        3|
|23954|          scorners|        3|
|23955|         burrowing|        3|
|23956|         marshaled|        3|
|23957|            cedars|        3|
|23958|            fezzes|        3|
|23959|            viands|        3|
|23960|           untamed|        3|
|23961|         navigator|        3|
|23962|            bidder|        3|
|23963|           flatten|        3|
|23964|               zeb|        3|
|23965|             opals|        3|
|23966|          wayfarer|        3|
|23967|          anterior|        3|
|23968|         defrauded|        3|
|23969|       ghastliness|        3|
|23970|          bouncing|        3|
|23971|      thunderbolts|        3|
|23972|        spectacled|        3|
|23973|           fitness|        3|
|23974|      dissertation|        3|
|23975|            seared|        3|
|23976|              puny|        3|
|23977|         clambered|        3|
|23978|            sewers|        3|
|23979|             shiek|        3|
|23980|             mares|        3|
|23981|           quilted|        3|
|23982|             huleh|        3|
|23983|             jabin|        3|
|23984|       forefathers|        3|
|23985|           sunning|        3|
|23986|          sublimer|        3|
|23987|          brackish|        3|
|23988|        rhapsodies|        3|
|23989|         fishermen|        3|
|23990|         publicans|        3|
|23991|              aide|        3|
|23992|      promontories|        3|
|23993|           deepens|        3|
|23994|        culminates|        3|
|23995|       diversified|        3|
|23996|       terrestrial|        3|
|23997|     facetiousness|        3|
|23998|        reassuring|        3|
|23999|            ringed|        3|
|24000|          filigree|        3|
|24001|            hattin|        3|
|24002|        shibboleth|        3|
|24003|        plundering|        3|
|24004|        beatitudes|        3|
|24005|             coeur|        3|
|24006|          unseated|        3|
|24007|           cortege|        3|
|24008|              nama|        3|
|24009|          quixotic|        3|
|24010|            pellet|        3|
|24011|             hives|        3|
|24012|          blocking|        3|
|24013|          impolite|        3|
|24014|        samaritans|        3|
|24015|          hippicus|        3|
|24016|            dating|        3|
+-----+------------------+---------+

Rare Words
+-----+--------------------+---------+
| Rank|                Word|Frequency|
+-----+--------------------+---------+
|43456|     unquestioningly|        1|
|43457|               swami|        1|
|43458|       bhaskarananda|        1|
|43459|         householder|        1|
|43460|           maharajas|        1|
|43461|           circuited|        1|
|43462|          unfairness|        1|
|43463|            kimberly|        1|
|43464|            effluvia|        1|
|43465|              jervas|        1|
|43466|              maidan|        1|
|43467|            serjeant|        1|
|43468|           spoutings|        1|
|43469|        pitchforking|        1|
|43470|            openwork|        1|
|43471|        commandingly|        1|
|43472|             fogging|        1|
|43473|         waterproofs|        1|
|43474|              nepaul|        1|
|43475|             handcar|        1|
|43476|              pidjin|        1|
|43477|         ornithology|        1|
|43478|             actuary|        1|
|43479|         oscillation|        1|
|43480|         propagators|        1|
|43481|          chattapore|        1|
|43482|             smalley|        1|
|43483|          chupatties|        1|
|43484|      drinkingvessel|        1|
|43485|               betts|        1|
|43486|             cudgels|        1|
|43487|            strewing|        1|
|43488|            latchets|        1|
|43489|          dissevered|        1|
|43490|           retelling|        1|
|43491|             leaguer|        1|
|43492|              bruere|        1|
|43493|            anderson|        1|
|43494|          martiniere|        1|
|43495|           dilkoosha|        1|
|43496|          evacuation|        1|
|43497|             stealth|        1|
|43498|          bombshells|        1|
|43499|             mukerji|        1|
|43500|               lotus|        1|
|43501|            inlaying|        1|
|43502|          complexity|        1|
|43503|           saracenic|        1|
|43504|           squandril|        1|
|43505|              doulah|        1|
|43506|          monolithic|        1|
|43507|         architraves|        1|
|43508|              carped|        1|
|43509|              kiosks|        1|
|43510|            kalamdan|        1|
|43511|            sweetens|        1|
|43512|              commas|        1|
|43513|           himalayan|        1|
|43514|            beruiled|        1|
|43515|         unregulated|        1|
|43516|               surat|        1|
|43517|         flickerings|        1|
|43518|           swervings|        1|
|43519|         utilitarian|        1|
|43520|        beneficences|        1|
|43521|        quaintnesses|        1|
|43522|             punjawb|        1|
|43523|          tropically|        1|
|43524|           deploring|        1|
|43525|            clownish|        1|
|43526|          writership|        1|
|43527|             anglian|        1|
|43528|               baboo|        1|
|43529|             sirvent|        1|
|43530|               tithn|        1|
|43531|           releasing|        1|
|43532|            disentry|        1|
|43533|             lettres|        1|
|43534|               enjue|        1|
|43535|            spectrum|        1|
|43536|          skepticism|        1|
|43537|                  bd|        1|
|43538|            onoocool|        1|
|43539|        hermetically|        1|
|43540|           nilmadhub|        1|
|43541|         unplausible|        1|
|43542|          sevenpence|        1|
|43543|            envelops|        1|
|43544|         puerilities|        1|
|43545|               flays|        1|
|43546|         exultations|        1|
|43547|              injian|        1|
|43548|             bloomin|        1|
|43549|               excep|        1|
|43550|              jiggle|        1|
|43551|             pegtown|        1|
|43552|           mauritian|        1|
|43553|               botte|        1|
|43554|               chock|        1|
|43555|            beetroot|        1|
|43556|            bounties|        1|
|43557|        paralyzation|        1|
|43558|         healthiness|        1|
|43559|      meteorological|        1|
|43560|        clotheslines|        1|
|43561|          pilferings|        1|
|43562|           muscovite|        1|
|43563|           portioned|        1|
|43564|             seaweed|        1|
|43565|           backaches|        1|
|43566|              teaing|        1|
|43567|           afterdeck|        1|
|43568|           tableland|        1|
|43569|         netherlands|        1|
|43570|            unladden|        1|
|43571|         desecrators|        1|
|43572|        safeguarding|        1|
|43573|           rickshaws|        1|
|43574|         frostbitten|        1|
|43575|           rearwards|        1|
|43576|              curfew|        1|
|43577|          poinsettia|        1|
|43578|            firecoal|        1|
|43579|             dingaan|        1|
|43580|            saddlery|        1|
|43581|      occupationless|        1|
|43582|          sentencing|        1|
|43583|           abyssinia|        1|
|43584|  unaccountabilities|        1|
|43585|          fifteenths|        1|
|43586|            policing|        1|
|43587|           hollander|        1|
|43588|           projector|        1|
|43589|          undarkened|        1|
|43590|          implicated|        1|
|43591|             metford|        1|
|43592|          damnifying|        1|
|43593|           simultane|        1|
|43594|       sharpshooters|        1|
|43595|               unwin|        1|
|43596|              spruit|        1|
|43597|             skyline|        1|
|43598|              staats|        1|
|43599|          krugerdorp|        1|
|43600|         actualities|        1|
|43601|       ascertainable|        1|
|43602|                eras|        1|
|43603|        unessentials|        1|
|43604|             cyclist|        1|
|43605|             resents|        1|
|43606|          afrikander|        1|
|43607|              usurer|        1|
|43608|            humanest|        1|
|43609|           matabeles|        1|
|43610|            annuated|        1|
|43611|             unlevel|        1|
|43612|               dowdy|        1|
|43613|        counterparts|        1|
|43614|        bloemfontein|        1|
|43615|      inharmoniously|        1|
|43616|        superintends|        1|
|43617|                rand|        1|
|43618|         handwritten|        1|
|43619|       rectification|        1|
|43620|         rothschilds|        1|
|43621|           pulsators|        1|
|43622|            flatiron|        1|
|43623|         searchlight|        1|
|43624|             incomes|        1|
|43625|           unclipped|        1|
|43626|         misbehavior|        1|
|43627|           obstetric|        1|
|43628|          wildnesses|        1|
|43629|           formative|        1|
|43630|             gleeful|        1|
|43631|        stammeringly|        1|
|43632|               mired|        1|
|43633|             twitted|        1|
|43634|             pesters|        1|
|43635|              tripod|        1|
|43636|              settee|        1|
|43637|       disqualifying|        1|
|43638|          insolvable|        1|
|43639|             draping|        1|
|43640|            communal|        1|
|43641|        inextricable|        1|
|43642|     invulnerability|        1|
|43643|           slanderer|        1|
|43644|        attributable|        1|
|43645|             unwrung|        1|
|43646|         nineteeners|        1|
|43647|           ingoldsby|        1|
|43648|             sargent|        1|
|43649|           whitworth|        1|
|43650|        corruptibles|        1|
|43651|           quavering|        1|
|43652|            agonised|        1|
|43653|        unreproached|        1|
|43654|          mistrained|        1|
|43655|             bidders|        1|
|43656|         testimonial|        1|
|43657|                susp|        1|
|43658|              deuces|        1|
|43659|                lire|        1|
|43660|           gabblings|        1|
|43661|       undiscredited|        1|
|43662|              atones|        1|
|43663|           reliquary|        1|
|43664|        unfairnesses|        1|
|43665|           aesthetic|        1|
