---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: large-sample1.txt
---------------------------------------------------------------------------------------------
'total number of words'= 4202791
'total number of distinct words'= 204786
'popular_threshold_word': 10240
'common_threshold_l_word': 97273
'common_threshold_u_word': 107513
'rare_threshold_word': 194546
---------------------------------------------------------------------------------------------

Popular Words
+-----+---------------+---------+
| Rank|           Word|Frequency|
| 4505|           cous|       94|
| 4506|       hardness|       94|
| 4507|       catching|       94|
| 4508|           flux|       94|
| 4509|      presented|       94|
| 4510|     divination|       94|
| 4511|            vil|       94|
| 4512|          swing|       94|
| 4513|       aperture|       94|
| 4514|         velvet|       94|
| 4515|       firmness|       94|
| 4516|         helmet|       94|
| 4517|         manual|       94|
| 4518|           monk|       94|
| 4519|           spir|       94|
| 4520|     collective|       94|
| 4521|          reply|       94|
| 4522|      delivered|       94|
| 4523|            lep|       94|
| 4524|       grinding|       94|
| 4525|          brook|       94|
| 4526|        obvious|       94|
| 4527|     increasing|       94|
| 4528|        arising|       94|
| 4529|          unity|       94|
| 4530|           prof|       94|
| 4531|           mood|       94|
| 4532|      stretched|       94|
| 4533|      explosive|       94|
| 4534|          spell|       94|
| 4535|            oft|       94|
| 4536|         russia|       94|
| 4537|      inclosing|       94|
| 4538|        connect|       93|
| 4539|       reducing|       93|
| 4540|   respectively|       93|
| 4541|           neut|       93|
| 4542|            lig|       93|
| 4543|           navy|       93|
| 4544|        speaker|       93|
| 4545|          steal|       93|
| 4546|          stare|       93|
| 4547|           tist|       93|
| 4548|      encounter|       93|
| 4549|         murder|       93|
| 4550|     apparently|       93|
| 4551|        caustic|       93|
| 4552|        student|       93|
| 4553|      afterward|       93|
| 4554|       benefice|       93|
| 4555|       currents|       93|
| 4556|          rings|       93|
| 4557|        descend|       93|
| 4558|           fuel|       93|
| 4559|         melted|       93|
| 4560|        weaving|       93|
| 4561|         verbal|       93|
| 4562|            hal|       93|
| 4563|         retain|       93|
| 4564|       reckoned|       93|
| 4565|           suck|       93|
| 4566|            cau|       93|
| 4567|         accept|       93|
| 4568|         unless|       93|
| 4569|        embrace|       93|
| 4570|       likeness|       93|
| 4571|         folded|       93|
| 4572|         resist|       93|
| 4573|      physician|       93|
| 4574|         bodily|       93|
| 4575|   disagreeable|       93|
| 4576|        whitish|       93|
| 4577|      ascertain|       93|
| 4578|        authors|       93|
| 4579|        walpole|       93|
| 4580|            eel|       93|
| 4581|         guinea|       93|
| 4582|         boiled|       93|
| 4583|          snipe|       93|
| 4584|            won|       93|
| 4585|           ovum|       93|
| 4586|  consciousness|       92|
| 4587|          abode|       92|
| 4588|       training|       92|
| 4589|   modification|       92|
| 4590|      abundance|       92|
| 4591|           phil|       92|
| 4592|      propriety|       92|
| 4593|            rel|       92|
| 4594|    counterfeit|       92|
| 4595|     ceremonies|       92|
| 4596|      prolonged|       92|
| 4597|        grayish|       92|
| 4598|        economy|       92|
| 4599|            lee|       92|
| 4600|      sensitive|       92|
| 4601|           pend|       92|
| 4602|        tension|       92|
| 4603|           stan|       92|
| 4604|           xvii|       92|
| 4605|     relatively|       92|
| 4606|            fir|       92|
| 4607|       supplied|       92|
| 4608|      obtaining|       92|
| 4609|           axes|       92|
| 4610|      regularly|       92|
| 4611|      preserved|       92|
| 4612|         lights|       92|
| 4613|           died|       92|
| 4614|        priests|       92|
| 4615|         bridle|       92|
| 4616|            nap|       92|
| 4617|      secretion|       92|
| 4618|      implement|       92|
| 4619|            toe|       92|
| 4620|        culture|       92|
| 4621|            ves|       92|
| 4622|       oriental|       92|
| 4623|       antimony|       92|
| 4624|         earthy|       92|
| 4625|        brittle|       92|
| 4626|       servants|       92|
| 4627|        timbers|       92|
| 4628|          crank|       92|
| 4629|          ruler|       91|
| 4630|         impose|       91|
| 4631|      happening|       91|
| 4632|          couch|       91|
| 4633|           atom|       91|
| 4634|       clusters|       91|
| 4635|            dac|       91|
| 4636|    susceptible|       91|
| 4637|        entered|       91|
| 4638|           ores|       91|
| 4639|       friendly|       91|
| 4640|            sig|       91|
| 4641|           told|       91|
| 4642|      published|       91|
| 4643|       indirect|       91|
| 4644|        sitting|       91|
| 4645|       treating|       91|
| 4646|            tow|       91|
| 4647|            rum|       91|
| 4648|        scratch|       91|
| 4649|           gang|       91|
| 4650|     participle|       91|
| 4651|     permission|       91|
| 4652|          focus|       91|
| 4653|      obstinate|       91|
| 4654|           gulf|       91|
| 4655|        largest|       91|
| 4656|         metaph|       91|
| 4657|        foliage|       91|
| 4658|      affording|       91|
| 4659|        knights|       91|
| 4660|        harvest|       91|
| 4661|       critical|       91|
| 4662|      falsehood|       91|
| 4663|          chron|       91|
| 4664|        motives|       91|
| 4665|          lover|       91|
| 4666|          rests|       91|
| 4667|        dispose|       91|
| 4668|        awkward|       91|
| 4669|          rural|       91|
| 4670|         keeper|       91|
| 4671|       mistress|       91|
| 4672|       isomeric|       91|
| 4673|          sauce|       91|
| 4674|          crude|       91|
| 4675|           link|       91|
| 4676|      intensity|       90|
| 4677|       forcible|       90|
| 4678|          verbs|       90|
| 4679|         abbott|       90|
| 4680|       chambers|       90|
| 4681|     compressed|       90|
| 4682|     scientific|       90|
| 4683|          burnt|       90|
| 4684|           bees|       90|
| 4685|           tame|       90|
| 4686|        genuine|       90|
| 4687|          deeds|       90|
| 4688|         really|       90|
| 4689|       gathered|       90|
| 4690|         spaces|       90|
| 4691|          cargo|       90|
| 4692|         deadly|       90|
| 4693|    proportions|       90|
| 4694|          basis|       90|
| 4695|           loid|       90|
| 4696|          spare|       90|
| 4697|          waist|       90|
| 4698|          slack|       90|
| 4699|         rolled|       90|
| 4700|         arctic|       90|
| 4701|            suc|       90|
| 4702|          angel|       90|
| 4703|     occurrence|       90|
| 4704|         saints|       90|
| 4705|        feltham|       90|
| 4706|       ignorant|       90|
| 4707|            cip|       90|
| 4708|           dana|       90|
| 4709|            anc|       90|
| 4710|        content|       90|
| 4711|     ingredient|       90|
| 4712|       opposing|       90|
| 4713|       endeavor|       90|
| 4714|        torment|       90|
| 4715|      fragments|       90|
| 4716|       tortoise|       90|
| 4717|         carpet|       90|
| 4718|            sym|       90|
| 4719|            krs|       90|
| 4720|          whirl|       90|
| 4721|      consonant|       89|
| 4722|           fins|       89|
| 4723|            bib|       89|
| 4724|             xx|       89|
| 4725|        lasting|       89|
| 4726|           sist|       89|
| 4727|       universe|       89|
| 4728|       families|       89|
| 4729|       habitual|       89|
| 4730|           cyst|       89|
| 4731|       symptoms|       89|
| 4732|          fatty|       89|
| 4733|            nis|       89|
| 4734|         feudal|       89|
| 4735|        princes|       89|
| 4736|      scattered|       89|
| 4737|         repose|       89|
| 4738|           tint|       89|
| 4739|          peach|       89|
| 4740|           pond|       89|
| 4741|        created|       89|
| 4742|          grasp|       89|
| 4743|         roller|       89|
| 4744|         lining|       89|
| 4745|            bog|       89|
| 4746|        posture|       89|
| 4747|      variation|       89|
| 4748|          gwilt|       89|
| 4749|        explain|       89|
| 4750|           cite|       89|
| 4751|        poverty|       89|
| 4752|           tude|       89|
| 4753|        corolla|       89|
| 4754|           fect|       89|
| 4755|          crane|       89|
| 4756|         permit|       89|
| 4757|          spoil|       89|
| 4758|         lizard|       89|
| 4759|       graceful|       89|
| 4760|       ultimate|       89|
| 4761|            cov|       89|
| 4762|       regiment|       88|
| 4763|          arise|       88|
| 4764|    superiority|       88|
| 4765|         cheeks|       88|
| 4766|     perfection|       88|
| 4767|     convenient|       88|
| 4768|          deals|       88|
| 4769|         tusser|       88|
| 4770|         voyage|       88|
| 4771|           rust|       88|
| 4772|            ass|       88|
| 4773|           cork|       88|
| 4774|            var|       88|
| 4775|          malay|       88|
| 4776|    extravagant|       88|
| 4777|          louse|       88|
| 4778|          lease|       88|
| 4779|          stool|       88|
| 4780|          polar|       88|
| 4781|            las|       88|
| 4782|         denial|       88|
| 4783|          folly|       88|
| 4784|          xviii|       88|
| 4785|         pencil|       88|
| 4786|        prickly|       88|
| 4787|          penny|       88|
| 4788|       accident|       88|
| 4789|       actually|       88|
| 4790|            fil|       88|
| 4791|        joining|       88|
| 4792|      concerned|       88|
| 4793|           kiss|       88|
| 4794|         hunger|       88|
| 4795|        tribute|       88|
| 4796|            nif|       88|
| 4797|         emblem|       88|
| 4798|         strait|       88|
| 4799|          broom|       88|
| 4800|           curl|       88|
| 4801|        firearm|       88|
| 4802|     vegetables|       88|
| 4803|        crowned|       88|
| 4804|            suf|       88|
| 4805|        streams|       87|
| 4806|          based|       87|
| 4807|        thereof|       87|
| 4808|           calf|       87|
| 4809|           owen|       87|
| 4810|         afford|       87|
| 4811|       equality|       87|
| 4812|        charges|       87|
| 4813|         invest|       87|
| 4814|         potash|       87|
| 4815|          poets|       87|
| 4816|       chlorine|       87|
| 4817|            fed|       87|
| 4818|          rouse|       87|
| 4819|        noxious|       87|
| 4820|       fountain|       87|
| 4821|         spruce|       87|
| 4822|     misfortune|       87|
| 4823|            est|       87|
| 4824|          chant|       87|
| 4825|          nurse|       87|
| 4826|           swim|       87|
| 4827|         barren|       87|
| 4828|          cubic|       87|
| 4829|          boast|       87|
| 4830|          swear|       87|
| 4831|       patience|       87|
| 4832|        satisfy|       87|
| 4833|   accomplished|       87|
| 4834|           busy|       87|
| 4835|          alive|       87|
| 4836|        turkish|       87|
| 4837|     contention|       87|
| 4838|          wages|       87|
| 4839|         seldom|       87|
| 4840|          cheer|       87|
| 4841|           pool|       87|
| 4842|    translation|       87|
| 4843|          folds|       87|
| 4844|            wan|       86|
| 4845|    sensibility|       86|
| 4846|          bloom|       86|
| 4847|            sci|       86|
| 4848|       innocent|       86|
| 4849|     accusation|       86|
| 4850|       supplies|       86|
| 4851|         attach|       86|
| 4852|        depends|       86|
| 4853|          refer|       86|
| 4854|         nearer|       86|
| 4855|         clothe|       86|
| 4856|        philips|       86|
| 4857|      butterfly|       86|
| 4858|        pleased|       86|
| 4859|           bail|       86|
| 4860|           harp|       86|
| 4861|         artful|       86|
| 4862|         sister|       86|
| 4863|       cheerful|       86|
| 4864|         palace|       86|
| 4865|    erroneously|       86|
| 4866|        wiseman|       86|
| 4867|          nails|       86|
| 4868|      traveling|       86|
| 4869|        wheeled|       86|
| 4870|          rhyme|       86|
| 4871|       spinning|       86|
| 4872|           veil|       86|
| 4873|      barbarous|       86|
| 4874|          rises|       86|
| 4875|      deficient|       86|
| 4876|           geog|       86|
| 4877|         attain|       86|
| 4878|        welcome|       86|
| 4879|      ascending|       86|
| 4880|    undertaking|       86|
| 4881|      objective|       86|
| 4882|            ide|       86|
| 4883|     habitually|       86|
| 4884|           doom|       86|
| 4885|         vacant|       86|
| 4886|            fec|       86|
| 4887|      manganese|       86|
| 4888|         infant|       86|
| 4889|        lantern|       86|
| 4890|            hel|       86|
| 4891|     elementary|       86|
| 4892|        blossom|       86|
| 4893|         intens|       86|
| 4894|            vel|       86|
| 4895|    commodities|       86|
| 4896|           bale|       86|
| 4897|            pad|       86|
| 4898|           twin|       86|
| 4899|            bac|       85|
| 4900|           mute|       85|
| 4901|         beaten|       85|
| 4902|        shipley|       85|
| 4903|         falcon|       85|
| 4904|       acquired|       85|
| 4905|         refers|       85|
| 4906|       intimate|       85|
| 4907|         begins|       85|
| 4908|            nog|       85|
| 4909|        literal|       85|
| 4910|        eminent|       85|
| 4911|         fungus|       85|
| 4912|          bunch|       85|
| 4913|          shoes|       85|
| 4914|         forked|       85|
| 4915|          brand|       85|
| 4916|          creep|       85|
| 4917|         coffee|       85|
| 4918|         ardent|       85|
| 4919|        herself|       85|
| 4920|      subjected|       85|
| 4921|      practiced|       85|
| 4922|        surpass|       85|
| 4923|      telegraph|       85|
| 4924|    troublesome|       85|
| 4925|        virtues|       85|
| 4926|        torture|       85|
| 4927|    cultivation|       85|
| 4928|        dealing|       85|
| 4929|       diseased|       85|
| 4930|        herring|       85|
| 4931|       sympathy|       85|
| 4932|     refraction|       85|
| 4933|          tinge|       85|
| 4934|           pace|       85|
| 4935|         tallow|       85|
| 4936|       election|       85|
| 4937|          widow|       85|
| 4938|             kl|       85|
| 4939|       disguise|       85|
| 4940|           dirt|       85|
| 4941|            dun|       84|
| 4942|    distinctive|       84|
| 4943|        shorter|       84|
| 4944|     appendages|       84|
| 4945|            duc|       84|
| 4946|        evident|       84|
| 4947|       abnormal|       84|
| 4948|          blaze|       84|
| 4949|         papers|       84|
| 4950|           haul|       84|
| 4951|      deception|       84|
| 4952|       sections|       84|
| 4953|          crush|       84|
| 4954|     descending|       84|
| 4955|         assign|       84|
| 4956|        immense|       84|
| 4957|         claims|       84|
| 4958|        instant|       84|
| 4959|     assistance|       84|
| 4960|       quarters|       84|
| 4961|     astringent|       84|
| 4962|        revolve|       84|
| 4963|   artificially|       84|
| 4964|         fright|       84|
| 4965|            tif|       84|
| 4966|           thal|       84|
| 4967|           tian|       84|
| 4968|           shad|       84|
| 4969|          lunar|       84|
| 4970|         trough|       84|
| 4971|          sixty|       84|
| 4972|            sty|       84|
| 4973|        striped|       84|
| 4974|         lawful|       84|
| 4975|            pra|       84|
| 4976|       hardened|       84|
| 4977|           para|       84|
| 4978|          earle|       84|
| 4979|       believes|       84|
| 4980|        crimson|       84|
| 4981|          tress|       84|
| 4982|     brightness|       84|
| 4983|      conceived|       84|
| 4984|           sins|       84|
| 4985|         gained|       84|
| 4986|            eth|       84|
| 4987|        reasons|       84|
| 4988|         methyl|       84|
| 4989|          yards|       84|
| 4990|           lard|       84|
| 4991|         cement|       84|
| 4992|      deserving|       84|
| 4993|   contemptuous|       84|
| 4994|        disturb|       84|
| 4995|      unnatural|       84|
| 4996|          prose|       84|
| 4997|         turtle|       84|
| 4998|        jointed|       84|
| 4999|          forge|       84|
| 5000|            fen|       84|
| 5001|        treated|       83|
| 5002|       goodness|       83|
| 5003|           bait|       83|
| 5004|        signify|       83|
| 5005|      depending|       83|
| 5006|         punish|       83|
| 5007|         stress|       83|
| 5008|      requiring|       83|
| 5009|        offices|       83|
| 5010|            phe|       83|
| 5011|    acknowledge|       83|
| 5012|           rods|       83|
| 5013|      readiness|       83|
| 5014|    impressions|       83|
| 5015|         thirst|       83|
| 5016|          lakes|       83|
| 5017|       instruct|       83|
| 5018|      holinshed|       83|
| 5019|           muse|       83|
| 5020|         boring|       83|
| 5021|      distances|       83|
| 5022|            fal|       83|
| 5023|          sperm|       83|
| 5024|        undergo|       83|
| 5025|          snail|       83|
| 5026|       delicacy|       83|
| 5027|          beams|       83|
| 5028|       divinity|       83|
| 5029|             sl|       83|
| 5030|      signifies|       83|
| 5031|         lessen|       83|
| 5032|       laughter|       83|
| 5033|           xxii|       83|
| 5034|    respiration|       83|
| 5035|       reaction|       83|
| 5036|     figurative|       83|
| 5037|        sloping|       83|
| 5038|    exceedingly|       83|
| 5039|       platinum|       83|
| 5040|   ascertaining|       83|
| 5041|          flint|       83|
| 5042|        message|       83|
| 5043|          bills|       83|
| 5044|       prisoner|       83|
| 5045|             ja|       83|
| 5046|        dialect|       83|
| 5047|       wretched|       83|
| 5048|          flush|       83|
| 5049|        methods|       83|
| 5050|        thistle|       83|
| 5051|         drying|       83|
| 5052|            toy|       83|
| 5053|      flowering|       82|
| 5054|         summon|       82|
| 5055|           envy|       82|
| 5056|       fraction|       82|
| 5057|      deviation|       82|
| 5058|      assistant|       82|
| 5059|       improper|       82|
| 5060|           zone|       82|
| 5061|          carew|       82|
| 5062|         artery|       82|
| 5063|          mason|       82|
| 5064|        lightly|       82|
| 5065|        designs|       82|
| 5066|         opened|       82|
| 5067|           oils|       82|
| 5068|   difficulties|       82|
| 5069|         bluish|       82|
| 5070|        camphor|       82|
| 5071|           brow|       82|
| 5072|       antelope|       82|
| 5073|          moths|       82|
| 5074|         relish|       82|
| 5075|          ghost|       82|
| 5076|        traffic|       82|
| 5077|          flute|       82|
| 5078|        melting|       82|
| 5079|         driver|       82|
| 5080|           tick|       82|
| 5081|        humming|       82|
| 5082|      extremely|       82|
| 5083|       petition|       82|
| 5084|         thorax|       82|
| 5085|            cit|       82|
| 5086|       engraved|       82|
| 5087|      temperate|       82|
| 5088|      messenger|       82|
| 5089|       requires|       82|
| 5090|         decide|       82|
| 5091|        assault|       82|
| 5092|          idiom|       82|
| 5093|          giant|       82|
| 5094|         sought|       82|
| 5095|        engines|       82|
| 5096|        windows|       82|
| 5097|         varied|       82|
| 5098|          twigs|       82|
| 5099|         laurel|       82|
| 5100|         sailor|       82|
| 5101|     inspection|       82|
| 5102|        kindred|       82|
| 5103|         pillar|       82|
| 5104|            tam|       82|
| 5105|   preservation|       82|
| 5106|          abide|       81|
| 5107|    expressions|       81|
| 5108|     suspension|       81|
| 5109|      qualified|       81|
| 5110|          guess|       81|
| 5111|       conveyed|       81|
| 5112|          heave|       81|
| 5113|         looked|       81|
| 5114|       portable|       81|
| 5115|       describe|       81|
| 5116|         statue|       81|
| 5117|        seventh|       81|
| 5118|     prosperity|       81|
| 5119|     tenderness|       81|
| 5120|            gam|       81|
| 5121|            gre|       81|
| 5122|         shades|       81|
| 5123|          seats|       81|
| 5124|          robin|       81|
| 5125|            los|       81|
| 5126|          mucus|       81|
| 5127|      challenge|       81|
| 5128|            sly|       81|
| 5129|          bosom|       81|
| 5130|           jump|       81|
| 5131|         deceit|       81|
| 5132|          wires|       81|
| 5133|          udall|       81|
| 5134|       involved|       81|
| 5135|            isa|       81|
| 5136|         balsam|       81|
| 5137|        persian|       81|
| 5138|            abp|       81|
| 5139|         ladder|       81|
| 5140|       finished|       81|
| 5141|         oblong|       81|
| 5142|            dri|       81|
| 5143|    thermometer|       81|
| 5144|      disturbed|       81|
| 5145|         tables|       81|
| 5146|        haughty|       81|
| 5147|       nobility|       81|
| 5148|     recompense|       81|
| 5149|         warmth|       81|
| 5150|       ordnance|       81|
| 5151|       paradise|       81|
| 5152|           knew|       81|
| 5153|           prae|       81|
| 5154|          witch|       81|
| 5155|           sway|       81|
| 5156|           reef|       81|
| 5157|          hound|       81|
| 5158|           hoop|       81|
| 5159|           lash|       81|
| 5160|        vicious|       80|
| 5161|     mohammedan|       80|
| 5162|          finch|       80|
| 5163|          ideal|       80|
| 5164|         brings|       80|
| 5165|          array|       80|
| 5166|        weights|       80|
| 5167|          pains|       80|
| 5168|          acrid|       80|
| 5169|       severity|       80|
| 5170|         rogers|       80|
| 5171|           adam|       80|
| 5172|         gently|       80|
| 5173|        relates|       80|
| 5174|        citizen|       80|
| 5175|            tac|       80|
| 5176|       founding|       80|
| 5177|          elder|       80|
| 5178|         survey|       80|
| 5179|          nasal|       80|
| 5180|   appropriated|       80|
| 5181|        rigging|       80|
| 5182|           mend|       80|
| 5183|      provision|       80|
| 5184|          notch|       80|
| 5185|         bloody|       80|
| 5186|      flattened|       80|
| 5187|      magnetism|       80|
| 5188|           robe|       80|
| 5189|          climb|       80|
| 5190|       inhabits|       80|
| 5191|        retreat|       80|
| 5192|           cave|       80|
| 5193|          tiger|       80|
| 5194|           chop|       80|
| 5195|            nes|       80|
| 5196|    impregnated|       80|
| 5197|      suspicion|       80|
| 5198|        imposed|       80|
| 5199|      auxiliary|       80|
| 5200|         hooked|       80|
| 5201|         morals|       80|
| 5202|        anxiety|       80|
| 5203|           buds|       80|
| 5204|     conversion|       80|
| 5205|         melody|       80|
| 5206|        warlike|       80|
| 5207|    alternately|       80|
| 5208|        majesty|       80|
| 5209|       simmonds|       80|
| 5210|      inference|       80|
| 5211|          patch|       80|
| 5212|        closing|       80|
| 5213|            pil|       80|
| 5214|            def|       80|
| 5215|           snap|       80|
| 5216|       fairholt|       79|
| 5217|          cents|       79|
| 5218|    continuance|       79|
| 5219|        execute|       79|
| 5220|           cian|       79|
| 5221|            inn|       79|
| 5222|          paley|       79|
| 5223|           amer|       79|
| 5224|      recording|       79|
| 5225|   indefinitely|       79|
| 5226|        willing|       79|
| 5227|          pupil|       79|
| 5228|       molecule|       79|
| 5229|    subdivision|       79|
| 5230|          punch|       79|
| 5231|   propositions|       79|
| 5232|    intervening|       79|
| 5233|           earl|       79|
| 5234|            vul|       79|
| 5235|          manuf|       79|
| 5236|      discovery|       79|
| 5237|       spirited|       79|
| 5238|           womb|       79|
| 5239|          grove|       79|
| 5240|     adjustment|       79|
| 5241|        generic|       79|
| 5242|     microscope|       79|
| 5243|          acted|       79|
| 5244|      reflected|       79|
| 5245|      mechanism|       79|
| 5246|     distribute|       79|
| 5247|          fiery|       79|
| 5248|         meteor|       79|
| 5249|        blowing|       79|
| 5250|        montagu|       79|
| 5251|        triumph|       79|
| 5252|         breeze|       79|
| 5253|    vertebrates|       79|
| 5254|           hoof|       79|
| 5255|         dealer|       79|
| 5256|  umbelliferous|       79|
| 5257|    mischievous|       79|
| 5258|     explaining|       79|
| 5259|         cowley|       79|
| 5260|         finely|       79|
| 5261|         glossy|       79|
| 5262|          abate|       78|
| 5263|       teaching|       78|
| 5264|        disgust|       78|
| 5265|         mature|       78|
| 5266|         proved|       78|
| 5267|       touching|       78|
| 5268|         snatch|       78|
| 5269|       secretly|       78|
| 5270| distinguishing|       78|
| 5271|    differences|       78|
| 5272|       executed|       78|
| 5273|        conceit|       78|
| 5274|         sprout|       78|
| 5275|        anatomy|       78|
| 5276|    publication|       78|
| 5277|         valves|       78|
| 5278|     assemblage|       78|
| 5279|            tag|       78|
| 5280|          brake|       78|
| 5281|        compare|       78|
| 5282|         months|       78|
| 5283|       chestnut|       78|
| 5284|       latitude|       78|
| 5285|      exhausted|       78|
| 5286|           mary|       78|
| 5287|         likely|       78|
| 5288|          horny|       78|
| 5289|     subjection|       78|
| 5290|           mica|       78|
| 5291|           knob|       78|
| 5292|          hatch|       78|
| 5293|            vir|       78|
| 5294|       proclaim|       78|
| 5295|    rudimentary|       78|
| 5296|       insolent|       78|
| 5297|        precise|       78|
| 5298|       ancestor|       78|
| 5299|        neutral|       78|
| 5300|         suited|       78|
| 5301|    indifferent|       78|
| 5302|        endless|       78|
| 5303|        adorned|       78|
| 5304|         photog|       78|
| 5305|         fallen|       78|
| 5306|         dinner|       78|
| 5307|   reproduction|       78|
| 5308|        average|       78|
| 5309|        gelatin|       78|
| 5310|           park|       78|
| 5311|          sandy|       78|
| 5312|         curves|       78|
| 5313|            fra|       78|
| 5314|         radius|       78|
| 5315|           bulb|       78|
| 5316|          wager|       78|
| 5317|       pressing|       78|
| 5318|       eruption|       78|
| 5319|           spon|       78|
| 5320|            hex|       78|
| 5321|       favorite|       77|
| 5322|        bishops|       77|
| 5323|         incite|       77|
| 5324|     subsequent|       77|
| 5325|           oral|       77|
| 5326|           cuts|       77|
| 5327|      depressed|       77|
| 5328|    approbation|       77|
| 5329|       reaching|       77|
| 5330|          henry|       77|
| 5331|          lobes|       77|
| 5332|         biting|       77|
| 5333|         camden|       77|
| 5334|         select|       77|
| 5335|     conducting|       77|
| 5336|         sketch|       77|
| 5337|           weep|       77|
| 5338|          clasp|       77|
| 5339|        cushion|       77|
| 5340|        plastic|       77|
| 5341|      assurance|       77|
| 5342|          truck|       77|
| 5343|          baked|       77|
| 5344|          rails|       77|
| 5345|            lab|       77|
| 5346|        treason|       77|
| 5347|     maintained|       77|
| 5348|         treaty|       77|
| 5349|         mozley|       77|
| 5350|         accuse|       77|
| 5351|        animate|       77|
| 5352|        journal|       77|
| 5353|       unlawful|       77|
| 5354|    conjunction|       77|
| 5355|            awe|       77|
| 5356|        alumina|       77|
| 5357|            gor|       77|
| 5358|         plains|       77|
| 5359|       fragment|       77|
| 5360|      president|       77|
| 5361|           lark|       77|
| 5362|         divest|       77|
| 5363|         pseudo|       77|
| 5364|           plug|       77|
| 5365|           sunk|       76|
| 5366|         termed|       76|
| 5367|         caught|       76|
| 5368|          coins|       76|
| 5369|        asunder|       76|
| 5370|         absent|       76|
| 5371|            tee|       76|
| 5372|     impregnate|       76|
| 5373|    comparative|       76|
| 5374|         easter|       76|
| 5375|        custody|       76|
| 5376|    opportunity|       76|
| 5377|       carbonic|       76|
| 5378|          undue|       76|
| 5379|  circumference|       76|
| 5380|          stony|       76|
| 5381|          drama|       76|
| 5382|       ambition|       76|
| 5383|        chapter|       76|
| 5384|      wonderful|       76|
| 5385|        furious|       76|
| 5386|    threatening|       76|
| 5387|      exclusive|       76|
| 5388|    correlative|       76|
| 5389|        killing|       76|
| 5390|            ern|       76|
| 5391|            sto|       76|
| 5392|         mammal|       76|
| 5393|         compel|       76|
| 5394|         submit|       76|
| 5395|         angels|       76|
| 5396|      competent|       76|
| 5397|        healing|       76|
| 5398|       remember|       76|
| 5399|         access|       76|
| 5400|       crescent|       76|
| 5401|        lighter|       76|
| 5402|         larval|       76|
| 5403|         affair|       76|
| 5404|         magnet|       76|
| 5405|         bestow|       76|
| 5406|           itis|       76|
| 5407|         agents|       76|
| 5408|           thet|       76|
| 5409|  establishment|       76|
| 5410|       fortress|       76|
| 5411|        cooling|       76|
| 5412|         farrow|       76|
| 5413|         bearer|       76|
| 5414|       fanciful|       76|
| 5415|        arsenic|       76|
| 5416|            ley|       76|
| 5417|           vary|       76|
| 5418|            rhi|       76|
| 5419|           oxen|       76|
| 5420|          trump|       76|
| 5421|         saving|       76|
| 5422|         sullen|       76|
| 5423|         rubber|       76|
| 5424|           hack|       76|
| 5425|       occuring|       76|
| 5426|         utopia|       75|
| 5427|     perforated|       75|
| 5428|         hatred|       75|
| 5429|       attorney|       75|
| 5430|         favors|       75|
| 5431|     influences|       75|
| 5432|         shoots|       75|
| 5433|     improperly|       75|
| 5434|          epoch|       75|
| 5435|          draft|       75|
| 5436|    constitutes|       75|
| 5437|         detail|       75|
| 5438|        voltaic|       75|
| 5439|     fellowship|       75|
| 5440|          brisk|       75|
| 5441|         jacket|       75|
| 5442|          micro|       75|
| 5443|       feldspar|       75|
| 5444|        improve|       75|
| 5445|            oph|       75|
| 5446|        studies|       75|
| 5447|        impress|       75|
| 5448|           loom|       75|
| 5449|     experiment|       75|
| 5450|          elbow|       75|
| 5451|          pouch|       75|
| 5452|         footed|       75|
| 5453|         alkali|       75|
| 5454|            vat|       75|
| 5455|       globular|       75|
| 5456|        orifice|       75|
| 5457|          smear|       75|
| 5458|            plu|       75|
| 5459|   introduction|       75|
| 5460|         palate|       75|
| 5461|           tied|       75|
| 5462|      artillery|       75|
| 5463|         lesser|       75|
| 5464|        lifting|       75|
| 5465|         furrow|       75|
| 5466|      shortened|       75|
| 5467|          debts|       75|
| 5468|          hopes|       75|
| 5469|         misery|       75|
| 5470|        geology|       75|
| 5471|       resolved|       75|
| 5472|       guardian|       75|
| 5473|       expected|       75|
| 5474|        regards|       75|
| 5475|     submission|       75|
| 5476|       enormous|       75|
| 5477|        sheriff|       75|
| 5478|            nas|       75|
| 5479|        gallery|       75|
| 5480|         patron|       75|
| 5481|           foam|       75|
| 5482|        sailors|       75|
| 5483|         israel|       75|
| 5484|          pilot|       75|
| 5485|        erected|       75|
| 5486|         dagger|       75|
| 5487|           core|       75|
| 5488|       humorous|       75|
| 5489|        toothed|       75|
| 5490|        buffalo|       75|
| 5491|        problem|       75|
| 5492|      malicious|       75|
| 5493|        cavalry|       75|
| 5494|        wherein|       75|
| 5495|            spy|       75|
| 5496|         sewing|       75|
| 5497|           gage|       75|
| 5498|          weave|       75|
| 5499|      porcelain|       75|
| 5500|           knit|       75|
| 5501|          photo|       75|
| 5502|        kitchen|       75|
| 5503|          truss|       75|
| 5504|           vest|       74|
| 5505|         clover|       74|
| 5506|        implied|       74|
| 5507|        workman|       74|
| 5508|        logical|       74|
| 5509|       applying|       74|
| 5510|         riches|       74|
| 5511|      violation|       74|
| 5512|            eve|       74|
| 5513|            lif|       74|
| 5514|         exists|       74|
| 5515|          spire|       74|
| 5516|     synonymous|       74|
| 5517|        schools|       74|
| 5518|      vibration|       74|
| 5519|       nitrogen|       74|
| 5520|            vit|       74|
| 5521|        farther|       74|
