---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: sample-d.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2902023
'total number of distinct words'= 59165
'popular_threshold_word': 2959
'common_threshold_l_word': 28103
'common_threshold_u_word': 31062
'rare_threshold_word': 56206
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|           Word|Frequency|
|29745|          gettest|        2|
|29746|        quakerish|        2|
|29747|      anomalously|        2|
|29748|           unclad|        2|
|29749|             shad|        2|
|29750|       dedicating|        2|
|29751|           stiver|        2|
|29752|       sepulchral|        2|
|29753|       humanities|        2|
|29754|             hain|        2|
|29755|         ramadans|        2|
|29756|          halibut|        2|
|29757|          beliest|        2|
|29758|          bugbear|        2|
|29759|        resolving|        2|
|29760|         crackers|        2|
|29761|    costermongers|        2|
|29762|        hatchways|        2|
|29763|      wonderingly|        2|
|29764|       overseeing|        2|
|29765|    unmentionable|        2|
|29766|     landlessness|        2|
|29767|           append|        2|
|29768|      defilements|        2|
|29769|    uncleanliness|        2|
|29770|   comprehensible|        2|
|29771|      potentially|        2|
|29772|     destinations|        2|
|29773|          unhorse|        2|
|29774|             kith|        2|
|29775|        anointing|        2|
|29776|          outfits|        2|
|29777|superstitiousness|        2|
|29778|      engendering|        2|
|29779|      investiture|        2|
|29780|     omnipresence|        2|
|29781|        renegades|        2|
|29782|         trudging|        2|
|29783|     hereditarily|        2|
|29784|         javelins|        2|
|29785|       unvitiated|        2|
|29786|     incoherences|        2|
|29787|          lividly|        2|
|29788|          sherbet|        2|
|29789|         oftenest|        2|
|29790|     cautiousness|        2|
|29791|         stubbing|        2|
|29792|     confoundedly|        2|
|29793|       cudgelling|        2|
|29794|            slews|        2|
|29795|             phiz|        2|
|29796|        desmarest|        2|
|29797|           pelvis|        2|
|29798|           folios|        2|
|29799|       mysticetus|        2|
|29800|           eludes|        2|
|29801|         voracity|        2|
|29802|          piercer|        2|
|29803|         algerine|        2|
|29804|       signifying|        2|
|29805|       architects|        2|
|29806|  indomitableness|        2|
|29807|        defyingly|        2|
|29808|            maned|        2|
|29809|    ungentlemanly|        2|
|29810|     tranquillize|        2|
|29811|            caved|        2|
|29812|       indolently|        2|
|29813|       denominate|        2|
|29814|      pantheistic|        2|
|29815|       unsleeping|        2|
|29816|          chilian|        2|
|29817|        presaging|        2|
|29818|      searchingly|        2|
|29819|         seizings|        2|
|29820|         deathful|        2|
|29821|        fulfiller|        2|
|29822|          whelped|        2|
|29823|        bantering|        2|
|29824|          thrills|        2|
|29825|          futures|        2|
|29826|          twigged|        2|
|29827|           skirra|        2|
|29828|            bitts|        2|
|29829|         jinglers|        2|
|29830|           lascar|        2|
|29831|           ganges|        2|
|29832|            heeva|        2|
|29833|           palmed|        2|
|29834|        birthmark|        2|
|29835|             jago|        2|
|29836|            whang|        2|
|29837|         anaconda|        2|
|29838|    adventurously|        2|
|29839|       narrations|        2|
|29840|      pyramidical|        2|
|29841|    exasperations|        2|
|29842|     unfathomably|        2|
|29843|           sanely|        2|
|29844|        moodiness|        2|
|29845|          infixed|        2|
|29846|      corporeally|        2|
|29847|        officered|        2|
|29848|             siam|        2|
|29849|           wampum|        2|
|29850|      mythologies|        2|
|29851|         iroquois|        2|
|29852|            flaky|        2|
|29853|         heraldic|        2|
|29854|         unfallen|        2|
|29855|         trappers|        2|
|29856|    circumambient|        2|
|29857|           unread|        2|
|29858|      untravelled|        2|
|29859|       dreaminess|        2|
|29860|        lacquered|        2|
|29861|          sunsets|        2|
|29862|     backwoodsman|        2|
|29863|           foaled|        2|
|29864|        muskiness|        2|
|29865|            snort|        2|
|29866|        phrensies|        2|
|29867|        beholdest|        2|
|29868|             foal|        2|
|29869|         cosmetic|        2|
|29870|           cordon|        2|
|29871|        resorting|        2|
|29872|    invariability|        2|
|29873|              zag|        2|
|29874|          tallied|        2|
|29875|       contiguity|        2|
|29876|       inveteracy|        2|
|29877|      unobtrusive|        2|
|29878|            sylla|        2|
|29879|    disheartening|        2|
|29880|            mails|        2|
|29881|        justinian|        2|
|29882|         relapses|        2|
|29883|          incites|        2|
|29884|      impulsively|        2|
|29885|        repassing|        2|
|29886|    interblending|        2|
|29887|        diabolism|        2|
|29888|         subtilty|        2|
|29889|      inculcating|        2|
|29890|         smuggled|        2|
|29891|        hogsheads|        2|
|29892|        lowerings|        2|
|29893|         adroitly|        2|
|29894|         tossings|        2|
|29895|        riotously|        2|
|29896|          phrensy|        2|
|29897|      forerunning|        2|
|29898|         crackled|        2|
|29899|      tribulation|        2|
|29900|        stampings|        2|
|29901|      heedfulness|        2|
|29902|        unknowing|        2|
|29903|        seethings|        2|
|29904|         wordless|        2|
|29905|          fullers|        2|
|29906|           furred|        2|
|29907|          barrens|        2|
|29908|          bounder|        2|
|29909|           foible|        2|
|29910|          gamming|        2|
|29911|        steadying|        2|
|29912|       gallipagos|        2|
|29913|        cruisings|        2|
|29914|         michigan|        2|
|29915|           rimmed|        2|
|29916|         mackinaw|        2|
|29917|          scupper|        2|
|29918|        pulverize|        2|
|29919|         cannikin|        2|
|29920|         slashing|        2|
|29921|         ashantee|        2|
|29922|         canaller|        2|
|29923|        graduates|        2|
|29924|     probationary|        2|
|29925|         backstay|        2|
|29926|       growlingly|        2|
|29927|          padlock|        2|
|29928|            amuck|        2|
|29929|         collared|        2|
|29930|       lifelessly|        2|
|29931|          damning|        2|
|29932|          righted|        2|
|29933|       sculptures|        2|
|29934|    presentations|        2|
|29935|         brahmins|        2|
|29936|         rescuing|        2|
|29937|           howdah|        2|
|29938|        friesland|        2|
|29939|        inelegant|        2|
|29940|       hippogriff|        2|
|29941|          submits|        2|
|29942|       amputation|        2|
|29943|            busks|        2|
|29944|         hawaiian|        2|
|29945|        incognita|        2|
|29946|        effulgent|        2|
|29947|       durability|        2|
|29948|      compactness|        2|
|29949|             jogs|        2|
|29950|          festoon|        2|
|29951|           honing|        2|
|29952|         voyaging|        2|
|29953|      wakefulness|        2|
|29954|         igniting|        2|
|29955|        circlings|        2|
|29956|           bailer|        2|
|29957|         sterning|        2|
|29958|       imperilled|        2|
|29959|       entangling|        2|
|29960|        mumblings|        2|
|29961|         widening|        2|
|29962|             wery|        2|
|29963|    woraciousness|        2|
|29964|           sartin|        2|
|29965|             oder|        2|
|29966|          roanoke|        2|
|29967|            joosy|        2|
|29968|        inventing|        2|
|29969|         gourmand|        2|
|29970|           indite|        2|
|29971|         marksmen|        2|
|29972|          careens|        2|
|29973|           severs|        2|
|29974|        assuaging|        2|
|29975|      consistence|        2|
|29976|          thinner|        2|
|29977|     hieroglyphic|        2|
|29978|        obscuring|        2|
|29979|        ballasted|        2|
|29980|            abeam|        2|
|29981|     notabilities|        2|
|29982|       scaramouch|        2|
|29983|        neskyeuna|        2|
|29984|          shakers|        2|
|29985|         devoting|        2|
|29986|           shaker|        2|
|29987|       blasphemer|        2|
|29988|         ligature|        2|
|29989|          bitters|        2|
|29990|          lockers|        2|
|29991|         flanking|        2|
|29992|             swap|        2|
|29993|           oughts|        2|
|29994|           docked|        2|
|29995|        imprecate|        2|
|29996|           nestle|        2|
|29997|         diademed|        2|
|29998|            slats|        2|
|29999|       colonnades|        2|
|30000|          cranial|        2|
|30001|         toughest|        2|
|30002|        depresses|        2|
|30003|     specialities|        2|
|30004|        subdivide|        2|
|30005|      crystalline|        2|
|30006|          ramming|        2|
|30007|         coffined|        2|
|30008|     phrenologist|        2|
|30009|   physiognomical|        2|
|30010|         domineer|        2|
|30011|           magian|        2|
|30012|         livingly|        2|
|30013|      champollion|        2|
|30014|          unhinge|        2|
|30015|       cerebellum|        2|
|30016|        esteemeth|        2|
|30017|           gabled|        2|
|30018|      incumbrance|        2|
|30019|      philistines|        2|
|30020|     dissolutions|        2|
|30021|            vedas|        2|
|30022|          aerated|        2|
|30023|      olfactories|        2|
|30024|   contemplations|        2|
|30025|        filaments|        2|
|30026|       propulsion|        2|
|30027|          eluding|        2|
|30028|       prehensile|        2|
|30029|       archangels|        2|
|30030|          malacca|        2|
|30031|         corsairs|        2|
|30032|       infernally|        2|
|30033|           herded|        2|
|30034|          outlets|        2|
|30035|        becharmed|        2|
|30036|         reticule|        2|
|30037|            bulks|        2|
|30038|     aggregations|        2|
|30039|       concubines|        2|
|30040|    unwarrantably|        2|
|30041|       interweave|        2|
|30042|       insinuates|        2|
|30043|       admonitory|        2|
|30044|         engraven|        2|
|30045|          waifing|        2|
|30046|          awarded|        2|
|30047|     controverted|        2|
|30048|         honorary|        2|
|30049|             eely|        2|
|30050|           prynne|        2|
|30051|            fetor|        2|
|30052|         outcries|        2|
|30053|     indignations|        2|
|30054|       satirizing|        2|
|30055|          powders|        2|
|30056|     incorruption|        2|
|30057|            smeer|        2|
|30058|           veined|        2|
|30059|         unwarped|        2|
|30060|      omnipresent|        2|
|30061|    uncompromised|        2|
|30062|        concreted|        2|
|30063|           cutlet|        2|
|30064|        decanting|        2|
|30065|         ruptured|        2|
|30066|        glutinous|        2|
|30067|          gaffman|        2|
|30068|    archbishopric|        2|
|30069|          oversee|        2|
|30070|         ignition|        2|
|30071|         frigates|        2|
|30072|     emblazonings|        2|
|30073|     gesticulated|        2|
|30074|           havens|        2|
|30075|       graveyards|        2|
|30076|         unsealed|        2|
|30077|          parlors|        2|
|30078|         cambrics|        2|
|30079|        sweatings|        2|
|30080|         toilings|        2|
|30081|            disks|        2|
|30082|     preciousness|        2|
|30083|      equinoctial|        2|
|30084|         moidores|        2|
|30085|           daboll|        2|
|30086|      sagittarius|        2|
|30087|           pisces|        2|
|30088|          jollily|        2|
|30089|             hish|        2|
|30090|         festoons|        2|
|30091|       tastefully|        2|
|30092|       exultingly|        2|
|30093|         befogged|        2|
|30094|            sammy|        2|
|30095|          passant|        2|
|30096|      hydrophobia|        2|
|30097|        digestive|        2|
|30098|           emetic|        2|
|30099|          diluted|        2|
|30100|          coopman|        2|
|30101|          firkins|        2|
|30102|            texel|        2|
|30103|           ankers|        2|
|30104|            boozy|        2|
|30105|       structural|        2|
|30106|        butteries|        2|
|30107|       enfoldings|        2|
|30108|         cavities|        2|
|30109|         verbatim|        2|
|30110|          knobbed|        2|
|30111|      involutions|        2|
|30112|          hawsers|        2|
|30113|          seminal|        2|
|30114|          emprise|        2|
|30115|           condor|        2|
|30116|          penning|        2|
|30117|    antichronical|        2|
|30118|      inhabitable|        2|
|30119|             marl|        2|
|30120|      planisphere|        2|
|30121|          cradled|        2|
|30122|     remunerative|        2|
|30123|              goa|        2|
|30124|          outlast|        2|
|30125|       perishable|        2|
|30126|        pettiness|        2|
|30127|      archangelic|        2|
|30128|      handicrafts|        2|
|30129|         africans|        2|
|30130|         ditchers|        2|
|30131|         standest|        2|
|30132|      compendious|        2|
|30133|         spavined|        2|
|30134|       critically|        2|
|30135|        lowermost|        2|
|30136|          stowage|        2|
|30137|          thinned|        2|
|30138|            adown|        2|
|30139|            woody|        2|
|30140|        destroyer|        2|
|30141|        eastwards|        2|
|30142|           yawing|        2|
|30143|       innocently|        2|
|30144|             weld|        2|
|30145|           patris|        2|
|30146|          diaboli|        2|
|30147|          hickory|        2|
|30148|              ifs|        2|
|30149|         weariest|        2|
|30150|         basketed|        2|
|30151|          caulked|        2|
|30152|            sayst|        2|
|30153|       unforgiven|        2|
|30154|     astrological|        2|
|30155|         scorches|        2|
|30156|        cruellest|        2|
|30157|         impeding|        2|
|30158|        flambeaux|        2|
|30159|       pallidness|        2|
|30160|          satanic|        2|
|30161|       unbegotten|        2|
|30162|           gropes|        2|
|30163|        breathest|        2|
|30164|         howlings|        2|
|30165|       bubblingly|        2|
|30166|          huskily|        2|
|30167|           baulks|        2|
|30168|         chipping|        2|
|30169|    contrastingly|        2|
|30170|        unearthed|        2|
|30171|       fastenings|        2|
|30172|       unyielding|        2|
|30173|           singed|        2|
|30174|        stunsails|        2|
|30175|       feathering|        2|
|30176|         overleap|        2|
|30177|            unset|        2|
|30178|     pertinacious|        2|
|30179|         frenzies|        2|
|30180|            maple|        2|
|30181|        breaching|        2|
|30182|           snarls|        2|
|30183|            fagot|        2|
|30184|          tangles|        2|
|30185|          lipless|        2|
|30186|       ventilated|        2|
|30187|             veer|        2|
|30188|         bitterer|        2|
|30189|       bedraggled|        2|
|30190|         brokenly|        2|
|30191|    overspreading|        2|
|30192|        retracing|        2|
|30193|         heralded|        2|
|30194|        forasmuch|        2|
|30195|         turnkeys|        2|
|30196|          snipped|        2|
|30197|             atop|        2|
|30198|         footpace|        2|
|30199|            yourn|        2|
|30200|              mam|        2|
|30201|            selle|        2|
|30202|    expeditiously|        2|
|30203|       cadaverous|        2|
|30204|          coppice|        2|
|30205|          waiters|        2|
|30206|        dispersal|        2|
|30207|            flare|        2|
|30208|           necked|        2|
|30209|      accessories|        2|
|30210|    decomposition|        2|
|30211|           dimmer|        2|
|30212|     extemporised|        2|
|30213|       parchments|        2|
|30214|        barmecide|        2|
|30215|           coiner|        2|
|30216|       apostrophe|        2|
|30217|            unnat|        2|
|30218|           blowed|        2|
|30219|           tyburn|        2|
|30220|           ledges|        2|
|30221|         bestrewn|        2|
|30222|     asseveration|        2|
|30223|         boulogne|        2|
|30224|          plotter|        2|
|30225|         dockyard|        2|
|30226|        debauched|        2|
|30227|       unblushing|        2|
|30228|         sediment|        2|
|30229|         drawback|        2|
|30230|           robing|        2|
|30231|       unsteadily|        2|
|30232|           lemons|        2|
|30233|     apostrophise|        2|
|30234|           fidget|        2|
|30235|      retributive|        2|
|30236|          chinked|        2|
|30237|          brocade|        2|
|30238|         frizzled|        2|
|30239|        yieldings|        2|
|30240|     felicitously|        2|
|30241|             urns|        2|
|30242|       benefactor|        2|
|30243|        incommode|        2|
|30244|         diabolic|        2|
|30245|   conventionally|        2|
|30246|        clearance|        2|
|30247|        towelling|        2|
|30248|          behoved|        2|
|30249|           oddest|        2|
|30250|      crestfallen|        2|
|30251|      friendliest|        2|
|30252|              spi|        2|
|30253|              ies|        2|
|30254|   apostrophising|        2|
|30255|          dewelop|        2|
|30256|         musingly|        2|
|30257|    disconcerting|        2|
|30258|         spurning|        2|
|30259|         knotting|        2|
|30260|         unshaped|        2|
|30261|       untroubled|        2|
|30262|      disengaging|        2|
|30263|      tremulously|        2|
|30264|       directress|        2|
|30265|        comically|        2|
|30266|          billowy|        2|
|30267|          ascents|        2|
|30268|       waterfalls|        2|
|30269|      wretchedest|        2|
|30270|          morsels|        2|
|30271|       environing|        2|
|30272|          unkempt|        2|
|30273|           shrugs|        2|
|30274|         branched|        2|
|30275|        stupefied|        2|
|30276|        guttering|        2|
|30277|      penitential|        2|
|30278|        vapouring|        2|
|30279|      disparaging|        2|
|30280|          devilry|        2|
|30281|        butcherly|        2|
|30282|      traffickers|        2|
|30283|          cockade|        2|
|30284|        prejudged|        2|
|30285|           dyeing|        2|
|30286|        besmeared|        2|
|30287|           hiring|        2|
|30288|       conductors|        2|
|30289|         alluvial|        2|
|30290|         reunited|        2|
|30291|         angering|        2|
|30292|       disjointed|        2|
|30293|      recompensed|        2|
|30294|             pont|        2|
|30295|      negligently|        2|
|30296|      undisguised|        2|
|30297|     eavesdropper|        2|
|30298|          ensured|        2|
|30299|         priestly|        2|
|30300|           fagots|        2|
|30301|             serf|        2|
|30302|          tracked|        2|
|30303|         benumbed|        2|
|30304|         auditory|        2|
|30305|    anathematised|        2|
|30306|          jacobin|        2|
|30307|          sloughs|        2|
|30308|     intelligibly|        2|
|30309|           evaded|        2|
|30310|    disfigurement|        2|
|30311|       peppercorn|        2|
|30312|               ff|        2|
|30313|             soph|        2|
|30314|             symp|        2|
|30315|     anachronisms|        2|
|30316|     charmantides|        2|
|30317|        detaining|        2|
|30318|     chalcedonian|        2|
|30319|           megara|        2|
|30320|   generalization|        2|
|30321|           abates|        2|
|30322|      hermocrates|        2|
|30323|           mythus|        2|
|30324|        perdiccas|        2|
|30325|       drivelling|        2|
|30326|        swindlers|        2|
|30327|         abstains|        2|
|30328|          festive|        2|
|30329|        ennobling|        2|
|30330|     uninfluenced|        2|
|30331|        neatherds|        2|
|30332|       eleusinian|        2|
|30333|    misstatements|        2|
|30334|          expunge|        2|
|30335|         sarpedon|        2|
|30336|       spercheius|        2|
|30337|          cheiron|        2|
|30338|       peirithous|        2|
|30339|       rhapsodist|        2|
|30340|       tetrachord|        2|
|30341|           ratios|        2|
|30342|      confections|        2|
|30343|         pleaders|        2|
|30344|          mingles|        2|
|30345|     transitional|        2|
|30346|           adapts|        2|
|30347|       phoenician|        2|
|30348|          preying|        2|
|30349|       anaxagoras|        2|
|30350|        scythians|        2|
|30351|        reasoners|        2|
|30352|       unrealized|        2|
|30353|     ridiculously|        2|
|30354|       paymasters|        2|
|30355|       endearment|        2|
|30356|        inductive|        2|
|30357|       theaetetus|        2|
|30358|           grunts|        2|
|30359|          fastens|        2|
|30360|           phaedr|        2|
|30361|    interrogative|        2|
|30362|       posteriori|        2|
|30363|      consonances|        2|
|30364|        abstracts|        2|
|30365|      speculators|        2|
|30366|        fixedness|        2|
|30367|          alloyed|        2|
|30368|      moneymaking|        2|
|30369|       expatiates|        2|
|30370|     spendthrifts|        2|
|30371|     informations|        2|
|30372|          hulking|        2|
|30373|            serio|        2|
|30374|      recoverable|        2|
|30375|    commensurable|        2|
|30376|      expressible|        2|
|30377|      arbitrarily|        2|
|30378|      overmasters|        2|
|30379|           simile|        2|
|30380|      stesichorus|        2|
|30381|       maintainer|        2|
|30382|       sullenness|        2|
|30383|        charondas|        2|
|30384|           thales|        2|
|30385|       creophylus|        2|
|30386|      discourtesy|        2|
|30387|          glaucus|        2|
|30388|       perseveres|        2|
|30389|       parricides|        2|
|30390|         reascend|        2|
|30391|        undazzled|        2|
|30392|          mosques|        2|
|30393|     familiarized|        2|
|30394|       cultivates|        2|
|30395|        ridicules|        2|
|30396|       pamphylian|        2|
|30397|           orrery|        2|
|30398|     undergirders|        2|
|30399|         tyrtaeus|        2|
|30400|            polis|        2|
|30401|        untenable|        2|
|30402|      entertainer|        2|
|30403|     anthropology|        2|
|30404|         bulldogs|        2|
|30405|            aesop|        2|
|30406|       rejoicings|        2|
|30407|       disarrange|        2|
|30408|        israelite|        2|
|30409|         sicklied|        2|
|30410|          vitiate|        2|
|30411|         arousing|        2|
|30412|       initiation|        2|
|30413|         connects|        2|
|30414|          rebuilt|        2|
|30415|    introductions|        2|
|30416|           scipio|        2|
|30417|          somnium|        2|
|30418|        scipionis|        2|
|30419|         paganism|        2|
|30420|          wanders|        2|
|30421|      antiquarian|        2|
|30422|       touchingly|        2|
|30423|       proceedeth|        2|
|30424|         despiser|        2|
|30425|         peacocks|        2|
|30426|        dominican|        2|
|30427|     indissolubly|        2|
|30428|   transgressions|        2|
|30429|     transgresses|        2|
|30430|          confers|        2|
|30431|        cutpurses|        2|
|30432|          adjusts|        2|
|30433|       reascended|        2|
|30434|     incantations|        2|
|30435|       perverting|        2|
|30436|          sharers|        2|
|30437|         wellnigh|        2|
|30438|      contractors|        2|
|30439|        dispenser|        2|
|30440|         weepings|        2|
|30441|    impertinences|        2|
|30442|       artificers|        2|
|30443|       presuppose|        2|
|30444|         metrical|        2|
|30445|           cretic|        2|
|30446|         deprives|        2|
|30447|    confectionary|        2|
|30448|          cautery|        2|
|30449|          boorish|        2|
|30450|        sepulture|        2|
|30451|       destroyers|        2|
|30452|         invalids|        2|
|30453|          hungers|        2|
|30454|          thirsts|        2|
|30455|      counselling|        2|
|30456|        sacrilege|        2|
|30457|          cretans|        2|
|30458|        unwarlike|        2|
|30459|      priestesses|        2|
|30460|     grandmothers|        2|
|30461|      maintainers|        2|
|30462|       chastising|        2|
|30463|        devastate|        2|
|30464|             rase|        2|
|30465|         amateurs|        2|
|30466|           likens|        2|
|30467|        distracts|        2|
|30468|         contemns|        2|
|30469|  unrighteousness|        2|
|30470|     circumcision|        2|
|30471|     geometrician|        2|
|30472|    geometricians|        2|
|30473|     backwardness|        2|
|30474|           waging|        2|
|30475|         wronging|        2|
|30476|     intimidation|        2|
|30477|     headforemost|        2|
|30478|            metic|        2|
|30479|          larding|        2|
|30480|        lawlessly|        2|
|30481|          maddest|        2|
|30482|          risible|        2|
|30483|          honeyed|        2|
|30484|           mildew|        2|
|30485|        staleness|        2|
|30486|     retributions|        2|
|30487|          girders|        2|
|30488|             hamm|        2|
|30489|          maroons|        2|
|30490|         kingston|        2|
|30491|           parole|        2|
|30492|       nightmares|        2|
|30493|           noggin|        2|
|30494|         seamanly|        2|
|30495|       nimbleness|        2|
|30496|         crossley|        2|
|30497|    foolhardiness|        2|
|30498|              ors|        2|
|30499|        newcomers|        2|
|30500|        cockroach|        2|
|30501|         trinidad|        2|
|30502|            cache|        2|
|30503|        overdrawn|        2|
|30504|        shipshape|        2|
|30505|       stuttering|        2|
|30506|            comed|        2|
|30507|          bumboat|        2|
|30508|        silvering|        2|
|30509|             capt|        2|
|30510|    configuration|        2|
|30511|             tiff|        2|
|30512|          willows|        2|
|30513|             toon|        2|
|30514|              doo|        2|
|30515|      bombardment|        2|
|30516|      molestation|        2|
|30517|            hullo|        2|
|30518|         missiles|        2|
|30519|        shoreward|        2|
|30520|           welled|        2|
|30521|           hazing|        2|
|30522|        handsomer|        2|
|30523|          boarder|        2|
|30524|         truantry|        2|
|30525|         dwindled|        2|
|30526|           leeway|        2|
|30527|          brisker|        2|
|30528|            tipsy|        2|
|30529|           sidled|        2|
|30530|          narrows|        2|
|30531|       supervened|        2|
|30532|         beetling|        2|
|30533|         splashes|        2|
|30534|          craning|        2|
|30535|        recapture|        2|
|30536|     reassuringly|        2|
|30537|           daubed|        2|
|30538|          tramped|        2|
|30539|           plucky|        2|
|30540|          duskily|        2|
|30541|         disarray|        2|
|30542|        numbskull|        2|
|30543|        grovelled|        2|
|30544|         ambushed|        2|
|30545|          sequins|        2|
|30546|         baffling|        2|
|30547|          negress|        2|
|30548|             wain|        2|
|30549|      consitution|        2|
|30550|       inefficacy|        2|
|30551|         loudness|        2|
|30552|       invectives|        2|
|30553|      stigmatized|        2|
|30554|          utopian|        2|
|30555|        aggressor|        2|
|30556|        seconding|        2|
|30557|        principes|        2|
|30558|        favorably|        2|
|30559|       exclusions|        2|
|30560|     importations|        2|
|30561|       disgracing|        2|
|30562|     machinations|        2|
|30563|    fortification|        2|
|30564|       appendages|        2|
|30565|        supersede|        2|
|30566|  disproportioned|        2|
|30567|         militate|        2|
|30568|     unsteadiness|        2|
|30569|      opportunely|        2|
|30570|    transatlantic|        2|
|30571|      incitements|        2|
|30572|         prolific|        2|
|30573|         gatherer|        2|
|30574|      facilitated|        2|
|30575|        novelties|        2|
|30576|          fewness|        2|
|30577|       aggressing|        2|
|30578|           coerce|        2|
|30579|      feudatories|        2|
|30580|        violators|        2|
|30581|            dupes|        2|
|30582|         phocians|        2|
|30583|          praetor|        2|
|30584|           aratus|        2|
|30585|            diets|        2|
|30586|            aulic|        2|
|30587|       negotiated|        2|
|30588|          grotius|        2|
|30589|            quota|        2|
|30590|  stadtholdership|        2|
|30591|         bewailed|        2|
|30592|         monitory|        2|
|30593|      divestiture|        2|
|30594|     contravening|        2|
|30595|      preventions|        2|
|30596|     merchandises|        2|
|30597|    procrastinate|        2|
|30598|         inaction|        2|
|30599|      contravened|        2|
|30600|        inquirers|        2|
|30601|      defenseless|        2|
|30602|         encircle|        2|
|30603|        parsimony|        2|
|30604|     provocations|        2|
|30605|       subterfuge|        2|
|30606|        illogical|        2|
|30607|          gorgons|        2|
|30608|        contumacy|        2|
|30609|      temporizing|        2|
|30610|     divisibility|        2|
|30611|       affectedly|        2|
|30612|         abrogate|        2|
|30613|          plebian|        2|
|30614|     predominancy|        2|
|30615|      excrescence|        2|
|30616|      conformably|        2|
|30617|         theorist|        2|
|30618|            minos|        2|
|30619|             numa|        2|
|30620|          concurs|        2|
|30621|         intermix|        2|
|30622|          tenures|        2|
|30623|      impeachable|        2|
|30624|       congresses|        2|
|30625|   disembarrassed|        2|
|30626| misconstructions|        2|
|30627|         expended|        2|
|30628|       diminishes|        2|
|30629|      unredressed|        2|
|30630|       incoherent|        2|
|30631|         didactic|        2|
|30632|       emphatical|        2|
|30633|       presidents|        2|
|30634|        rectified|        2|
|30635|        censorial|        2|
|30636|     perfidiously|        2|
|30637|       majorities|        2|
|30638|        alterable|        2|
|30639|         shackled|        2|
|30640|     inapplicable|        2|
|30641| reapportionments|        2|
|30642|         intermit|        2|
|30643|       debasement|        2|
|30644|            damps|        2|
|30645|         apposite|        2|
|30646|      inexcusably|        2|
|30647|     partialities|        2|
|30648|        disposers|        2|
|30649|   procrastinated|        2|
|30650|           unites|        2|
|30651|    dissimilitude|        2|
|30652|      revisionary|        2|
|30653|     conspiracies|        2|
|30654|          wishers|        2|
|30655|         enervate|        2|
|30656|      miscarriage|        2|
|30657|     essentiality|        2|
|30658|             veto|        2|
|30659|         enaction|        2|
|30660|             fiat|        2|
|30661|         obduracy|        2|
|30662|      punctuality|        2|
|30663|         conclave|        2|
|30664|        liquidate|        2|
|30665|       bickerings|        2|
|30666|      judicatures|        2|
|30667|      prosecuting|        2|
|30668|      inoperative|        2|
|30669|           adopts|        2|
|30670|     concealments|        2|
|30671|         moulding|        2|
|30672|           gilead|        2|
|30673|           currer|        2|
|30674|              boh|        2|
|30675|           flabby|        2|
|30676|         tottered|        2|
|30677|      bookshelves|        2|
|30678|          abigail|        2|
|30679|           influx|        2|
|30680|       mattresses|        2|
|30681|     consecration|        2|
|30682|        scapegoat|        2|
|30683|       parentless|        2|
|30684|       interloper|        2|
|30685|         gleaning|        2|
|30686|         stormily|        2|
|30687|          tidying|        2|
|30688|        tittering|        2|
|30689|           hiatus|        2|
|30690|          unhoped|        2|
|30691|            sotto|        2|
|30692|        rushlight|        2|
|30693|          tinkled|        2|
|30694|         nauseous|        2|
|30695|        drizzling|        2|
|30696|            naomi|        2|
|30697|          ribband|        2|
|30698|         poundage|        2|
|30699|     despitefully|        2|
|30700|           seraph|        2|
|30701|         chemises|        2|
|30702|          darning|        2|
|30703|        pampering|        2|
|30704|      dormitories|        2|
|30705|        pompously|        2|
|30706|          unblown|        2|
|30707|       breathings|        2|
|30708|       swimmingly|        2|
|30709|         moonrise|        2|
|30710|        unsnuffed|        2|
|30711|            gryce|        2|
|30712|          rawness|        2|
|30713|             noan|        2|
|30714|         carpeted|        2|
|30715|      punctuation|        2|
|30716|             donc|        2|
|30717|           parlez|        2|
|30718|            easel|        2|
|30719|        coverings|        2|
|30720|         carvings|        2|
|30721|        bluebeard|        2|
|30722|             sews|        2|
|30723|        teachable|        2|
|30724|           damper|        2|
|30725|          dimness|        2|
|30726|            boles|        2|
|30727|         windings|        2|
|30728|         maturing|        2|
|30729|           merino|        2|
|30730|         darksome|        2|
|30731|         visitant|        2|
|30732|             vrai|        2|
|30733|          squarer|        2|
|30734|           coffre|        2|
|30735|           gemmed|        2|
|30736|           elfish|        2|
|30737|           quells|        2|
|30738|           latmos|        2|
|30739|     inconsolable|        2|
|30740|              toi|        2|
|30741|           festal|        2|
|30742|       preciously|        2|
|30743|        unfledged|        2|
|30744|     dissipations|        2|
|30745|          seducer|        2|
|30746|             meme|        2|
|30747|            trode|        2|
|30748|          sunless|        2|
|30749|         croquant|        2|
|30750|        brainless|        2|
|30751|     trivialities|        2|
|30752|          hauteur|        2|
|30753|         composes|        2|
|30754|     nonchalantly|        2|
|30755|          exotics|        2|
|30756|             chez|        2|
|30757|           femmes|        2|
|30758|          coiffer|        2|
|30759|            voila|        2|
|30760|         abigails|        2|
|30761|       balustrade|        2|
|30762|      solemnising|        2|
|30763|           fleurs|        2|
|30764|            naive|        2|
|30765|        erectness|        2|
|30766|        extirpate|        2|
|30767|          joubert|        2|
|30768|             tedo|        2|
|30769|      persecuting|        2|
|30770|            reste|        2|
|30771|             bead|        2|
