---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: sample-f.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2915891
'total number of distinct words'= 46748
'popular_threshold_word': 2338
'common_threshold_l_word': 22205
'common_threshold_u_word': 24543
'rare_threshold_word': 44410
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|23686|          plunders|        3|
|23687|             xliii|        3|
|23688|              begs|        3|
|23689|          accented|        3|
|23690|           sievers|        3|
|23691|            flavor|        3|
|23692|             pours|        3|
|23693|             weeps|        3|
|23694|         finnsburg|        3|
|23695|      alliterative|        3|
|23696|          yrmenlaf|        3|
|23697|          brosinga|        3|
|23698|            ghrefn|        3|
|23699|         eormenric|        3|
|23700|              hama|        3|
|23701|             weder|        3|
|23702|            heming|        3|
|23703|              hoce|        3|
|23704|          hondscio|        3|
|23705|          hrethric|        3|
|23706|               hun|        3|
|23707|             onela|        3|
|23708|           wendels|        3|
|23709|              holm|        3|
|23710|              naze|        3|
|23711|            weeded|        3|
|23712|            whilom|        3|
|23713|             stemm|        3|
|23714|          superbly|        3|
|23715|         consigned|        3|
|23716|               hte|        3|
|23717|           context|        3|
|23718|               obj|        3|
|23719|            ravage|        3|
|23720|         despoiler|        3|
|23721|          stallion|        3|
|23722|            visors|        3|
|23723|    aforementioned|        3|
|23724|              hues|        3|
|23725|        numberless|        3|
|23726|           needest|        3|
|23727|          felgeban|        3|
|23728|                fe|        3|
|23729|          recounts|        3|
|23730|           jointed|        3|
|23731|         recounted|        3|
|23732|         apportion|        3|
|23733|         mouthfuls|        3|
|23734|             emend|        3|
|23735|           welling|        3|
|23736|         causeless|        3|
|23737|      exterminated|        3|
|23738|         inserting|        3|
|23739|            cleans|        3|
|23740|          frankmen|        3|
|23741|            livest|        3|
|23742|            sweord|        3|
|23743|             chron|        3|
|23744|              amaz|        3|
|23745|           rattles|        3|
|23746|       damaskeened|        3|
|23747|            cyning|        3|
|23748|           wisheth|        3|
|23749|           toothed|        3|
|23750|               sca|        3|
|23751|           coursed|        3|
|23752|           beakers|        3|
|23753|           progeny|        3|
|23754|              morn|        3|
|23755|           clotted|        3|
|23756|            boding|        3|
|23757|        enclosures|        3|
|23758|            infirm|        3|
|23759|           grieves|        3|
|23760|          ruthless|        3|
|23761|          platters|        3|
|23762|        middlemost|        3|
|23763|             barks|        3|
|23764|             oferh|        3|
|23765|          sheathed|        3|
|23766|        complished|        3|
|23767|             higel|        3|
|23768|        enchanters|        3|
|23769|          worthily|        3|
|23770|          personae|        3|
|23771|             wipes|        3|
|23772|         unsavoury|        3|
|23773|           someday|        3|
|23774|             germs|        3|
|23775|             capri|        3|
|23776|        scurrilous|        3|
|23777|           helmers|        3|
|23778|           hairpin|        3|
|23779|      helplessness|        3|
|23780|         preserver|        3|
|23781|           thrifty|        3|
|23782|           formosa|        3|
|23783|          disagree|        3|
|23784|            galore|        3|
|23785|          patterns|        3|
|23786|          breadths|        3|
|23787|          sticketh|        3|
|23788|           plunges|        3|
|23789|             slaps|        3|
|23790|      convolutions|        3|
|23791|           jimpson|        3|
|23792|             spile|        3|
|23793|        miscarried|        3|
|23794|               lam|        3|
|23795|           necktie|        3|
|23796|          shabbier|        3|
|23797|              sass|        3|
|23798|        adamantine|        3|
|23799|            whacks|        3|
|23800|             fraid|        3|
|23801|          drowsing|        3|
|23802|           plaited|        3|
|23803|             pansy|        3|
|23804|        traversing|        3|
|23805|           teasing|        3|
|23806|        effeminate|        3|
|23807|          hungered|        3|
|23808|         scoldings|        3|
|23809|         polishing|        3|
|23810|          pinchbug|        3|
|23811|          gingerly|        3|
|23812|           jerking|        3|
|23813|            woolly|        3|
|23814|           gravest|        3|
|23815|            bagged|        3|
|23816|            hollis|        3|
|23817|           witched|        3|
|23818|          witching|        3|
|23819|             layin|        3|
|23820|            nudges|        3|
|23821|             botch|        3|
|23822|        thankfully|        3|
|23823|           andiron|        3|
|23824|         bristling|        3|
|23825|           cutlass|        3|
|23826|          fidgeted|        3|
|23827|          chirping|        3|
|23828|           fainter|        3|
|23829|          speeding|        3|
|23830|               cuz|        3|
|23831|              blab|        3|
|23832|       emphasizing|        3|
|23833|         bystander|        3|
|23834|           inquest|        3|
|23835|             quack|        3|
|23836|          heartier|        3|
|23837|         petrified|        3|
|23838|          frisking|        3|
|23839|           skillet|        3|
|23840|          campfire|        3|
|23841|          obtruded|        3|
|23842|    conflagrations|        3|
|23843|        ingredient|        3|
|23844|           regalia|        3|
|23845|           jeweled|        3|
|23846|             dully|        3|
|23847|          snuffled|        3|
|23848|            ducked|        3|
|23849|            clowns|        3|
|23850|          glimpsed|        3|
|23851|          skinning|        3|
|23852|        transfixed|        3|
|23853|        sheepishly|        3|
|23854|        motherless|        3|
|23855|            sereny|        3|
|23856|           scaring|        3|
|23857|         menagerie|        3|
|23858|            tanned|        3|
|23859|          flinders|        3|
|23860|            urchin|        3|
|23861|       dignitaries|        3|
|23862|            curtsy|        3|
|23863|          paleness|        3|
|23864|        performers|        3|
|23865|          downtown|        3|
|23866|           knitted|        3|
|23867|          credible|        3|
|23868|              clew|        3|
|23869|        smothering|        3|
|23870|               yew|        3|
|23871|              swag|        3|
|23872|               nip|        3|
|23873|              tote|        3|
|23874|           scamper|        3|
|23875|          narrower|        3|
|23876|             elude|        3|
|23877|            flinch|        3|
|23878|          follered|        3|
|23879|        suddenness|        3|
|23880|        frolicking|        3|
|23881|         squeaking|        3|
|23882|            breezy|        3|
|23883|             paled|        3|
|23884|         hideously|        3|
|23885|           hapless|        3|
|23886|           souring|        3|
|23887|           skimmed|        3|
|23888|          effusive|        3|
|23889|           weekday|        3|
|23890|             attic|        3|
|23891|            ripper|        3|
|23892|      demoralising|        3|
|23893|       speculating|        3|
|23894|     sententiously|        3|
|23895|       propounding|        3|
|23896|          inspires|        3|
|23897|       domesticity|        3|
|23898|          bedrooms|        3|
|23899|         unspoiled|        3|
|23900|          belgrave|        3|
|23901|     unfashionable|        3|
|23902|        immaterial|        3|
|23903|          unpacked|        3|
|23904|       insuperable|        3|
|23905|      certificates|        3|
|23906|            vestry|        3|
|23907|          celibate|        3|
|23908|       interposing|        3|
|23909|      perambulator|        3|
|23910|           tableau|        3|
|23911|    capitalization|        3|
|23912|          headings|        3|
|23913|           fastned|        3|
|23914|             salus|        3|
|23915|           dreames|        3|
|23916|           heating|        3|
|23917|       churchyards|        3|
|23918|           goblins|        3|
|23919|          delivers|        3|
|23920|     unconceivable|        3|
|23921|      reciprocally|        3|
|23922|         observeth|        3|
|23923|         remembred|        3|
|23924|          numerall|        3|
|23925|        reckonings|        3|
|23926|            fooles|        3|
|23927|           allayed|        3|
|23928|          numbring|        3|
|23929|        quicknesse|        3|
|23930|         progresse|        3|
|23931|         jealousie|        3|
|23932|      suppositions|        3|
|23933|           differs|        3|
|23934|              livy|        3|
|23935|          celerity|        3|
|23936|       steddinesse|        3|
|23937|             terme|        3|
|23938|          conceipt|        3|
|23939|           excesse|        3|
|23940|          conspire|        3|
|23941|           middest|        3|
|23942|          deriving|        3|
|23943|           conflux|        3|
|23944|        affability|        3|
|23945|              ayde|        3|
|23946|             weare|        3|
|23947|           cattell|        3|
|23948|         rashnesse|        3|
|23949|       battlements|        3|
|23950|          processe|        3|
|23951|         worthiest|        3|
|23952|            summum|        3|
|23953|         weakeneth|        3|
|23954|      constraineth|        3|
|23955|             cupid|        3|
|23956|             nymph|        3|
|23957|       alleageance|        3|
|23958|             dores|        3|
|23959|          meriteth|        3|
|23960|            claime|        3|
|23961|          conduced|        3|
|23962|            rebell|        3|
|23963|            scorns|        3|
|23964|         repenting|        3|
|23965|              lawe|        3|
|23966|       prescribeth|        3|
|23967|           interno|        3|
|23968|         tractable|        3|
|23969|          sociably|        3|
|23970|               wel|        3|
|23971|           ninthly|        3|
|23972|           tenthly|        3|
|23973|        perfidious|        3|
|23974|             firme|        3|
|23975|              viva|        3|
|23976|        acquitteth|        3|
|23977|        submitteth|        3|
|23978|             payed|        3|
|23979|            jeptha|        3|
|23980|       unwarranted|        3|
|23981|          borrower|        3|
|23982|            lender|        3|
|23983|           imports|        3|
|23984|          vendible|        3|
|23985|       importation|        3|
|23986|            buyeth|        3|
|23987|           enforme|        3|
|23988|             pauls|        3|
|23989|             regis|        3|
|23990|         nutriment|        3|
|23991|         receivers|        3|
|23992|      exhortations|        3|
|23993|          retarded|        3|
|23994|         obtaineth|        3|
|23995|               fol|        3|
|23996|           informe|        3|
|23997|             seale|        3|
|23998|            legall|        3|
|23999|         sufficeth|        3|
|24000|           obtaine|        3|
|24001|           bribery|        3|
|24002|         extendeth|        3|
|24003|          justling|        3|
|24004|          infringe|        3|
|24005|       tyrannicide|        3|
|24006|            venime|        3|
|24007|           unfitly|        3|
|24008|        immoderate|        3|
|24009|              deos|        3|
|24010|           alienos|        3|
|24011|            payeth|        3|
|24012|         provideth|        3|
|24013|         gamesters|        3|
|24014|            sonnes|        3|
|24015|        contriving|        3|
|24016|         praecepts|        3|
|24017|       adversities|        3|
|24018|         beholders|        3|
|24019|         powerfull|        3|
|24020|            beeing|        3|
|24021|     considerately|        3|
|24022|        mischances|        3|
|24023|           alledge|        3|
|24024|        pentateuch|        3|
|24025|             nahum|        3|
|24026|           malachi|        3|
|24027|          satisfie|        3|
|24028|            regnum|        3|
|24029|         especiall|        3|
|24030|            royall|        3|
|24031|              nown|        3|
|24032|        evangelist|        3|
|24033|        carchemish|        3|
|24034|       prophecying|        3|
|24035|             lyars|        3|
|24036|          unbeleef|        3|
|24037|             corah|        3|
|24038|            hinnon|        3|
|24039|         tacklings|        3|
|24040|           messias|        3|
|24041|        expresseth|        3|
|24042|            exodus|        3|
|24043|             halfe|        3|
|24044|            chaire|        3|
|24045|       authorizeth|        3|
|24046|         companyed|        3|
|24047|            loseth|        3|
|24048|             crier|        3|
|24049|        haeretique|        3|
|24050|      praeeminence|        3|
|24051|         instigate|        3|
|24052|        canonizing|        3|
|24053|             milke|        3|
|24054|          manasses|        3|
|24055|           crispus|        3|
|24056|            jairus|        3|
|24057|     consolidation|        3|
|24058|     representants|        3|
|24059|         passeover|        3|
|24060|     thessalonians|        3|
|24061|           bethink|        3|
|24062|              unum|        3|
|24063|         resisteth|        3|
|24064|               eph|        3|
|24065|           deluded|        3|
|24066|             leeks|        3|
|24067|             omnem|        3|
|24068|          viventem|        3|
|24069|         exorcised|        3|
|24070|         appertain|        3|
|24071|          rebuking|        3|
|24072|          conceits|        3|
|24073|     appropriation|        3|
|24074|             pompe|        3|
|24075|       spiritually|        3|
|24076|             stans|        3|
|24077|        unchastity|        3|
|24078|         synthesis|        3|
|24079|       contrariety|        3|
|24080|        inviolable|        3|
|24081|           pigtail|        3|
|24082|           disused|        3|
|24083|           tassels|        3|
|24084|          padlocks|        3|
|24085|             crumb|        3|
|24086|            potato|        3|
|24087|           vibrate|        3|
|24088|      supernatural|        3|
|24089|      extinguisher|        3|
|24090|         observant|        3|
|24091|            thawed|        3|
|24092|            crusoe|        3|
|24093|         awkwardly|        3|
|24094|          shuffled|        3|
|24095|        observable|        3|
|24096|            gayest|        3|
|24097|           belinda|        3|
|24098|           cripple|        3|
|24099|        pawnbroker|        3|
|24100|          aromatic|        3|
|24101|            mouldy|        3|
|24102|         inaudible|        3|
|24103|          freshest|        3|
|24104|         enthroned|        3|
|24105|          spectral|        3|
|24106|          slipshod|        3|
|24107|           revered|        3|
|24108|            malady|        3|
|24109|          plotters|        3|
|24110|            jawing|        3|
|24111|            sweaty|        3|
|24112|         cluttered|        3|
|24113|             raspy|        3|
|24114|           wadding|        3|
|24115|           sawmill|        3|
|24116|         driftwood|        3|
|24117|          browsing|        3|
|24118|          rowlocks|        3|
|24119|            squirt|        3|
|24120|             prays|        3|
|24121|             sumfn|        3|
|24122|           indeedy|        3|
|24123|             mysef|        3|
|24124|               len|        3|
|24125|              dout|        3|
|24126|           bunched|        3|
|24127|           barring|        3|
|24128|          wrenched|        3|
|24129|              cove|        3|
|24130|         jabbering|        3|
|24131|           seegars|        3|
|24132|            halter|        3|
|24133|              soun|        3|
|24134|            jabber|        3|
|24135|             thump|        3|
|24136|          nowheres|        3|
|24137|              bugs|        3|
|24138|           buckled|        3|
|24139|         crossings|        3|
|24140|        buttermilk|        3|
|24141|        outlandish|        3|
|24142|           freshen|        3|
|24143|          chopping|        3|
|24144|         handbills|        3|
|24145|             teams|        3|
|24146|            bellow|        3|
|24147|         squealing|        3|
|24148|            chawed|        3|
|24149|           clawing|        3|
|24150|           tumbles|        3|
|24151|          harkness|        3|
|24152|             bilin|        3|
|24153|       shackleford|        3|
|24154|           bartley|        3|
|24155|              bile|        3|
|24156|       suspicioned|        3|
|24157|           meddled|        3|
|24158|            drafts|        3|
|24159|         unregular|        3|
|24160|               com|        3|
|24161|       shouldering|        3|
|24162|            cheeky|        3|
|24163|           cravats|        3|
|24164|          bristles|        3|
|24165|          shoveled|        3|
|24166|              slab|        3|
|24167|             wrapt|        3|
|24168|      rattlesnakes|        3|
|24169|          scarcity|        3|
|24170|          lickings|        3|
|24171|            slides|        3|
|24172|           damrell|        3|
|24173|             swain|        3|
|24174|         animating|        3|
|24175|        bagatelles|        3|
|24176|           boswell|        3|
|24177|      introductory|        3|
|24178|            stanza|        3|
|24179|           polemic|        3|
|24180|         confuting|        3|
|24181|           evading|        3|
|24182|         itinerant|        3|
|24183|               gov|        3|
|24184|   recommendations|        3|
|24185|            resolv|        3|
|24186|            prepar|        3|
|24187|           abusive|        3|
|24188|             remov|        3|
|24189|              hans|        3|
|24190|     familiarities|        3|
|24191|        pennyworth|        3|
|24192|              gout|        3|
|24193|        gloucester|        3|
|24194|       necessitous|        3|
|24195|             totum|        3|
|24196|        stipulated|        3|
|24197|            compos|        3|
|24198|         elegantly|        3|
|24199|           slacken|        3|
|24200|       wheelbarrow|        3|
|24201|              forc|        3|
|24202|            dispos|        3|
|24203|            occurr|        3|
|24204|          easiness|        3|
|24205|           exposes|        3|
|24206|              sund|        3|
|24207|                gm|        3|
|24208|               opp|        3|
|24209|        acknowledg|        3|
|24210|             excus|        3|
|24211|             admir|        3|
|24212|        semicircle|        3|
|24213|        proselytes|        3|
|24214|           perusal|        3|
|24215|          moravian|        3|
|24216|          alderman|        3|
|24217|          excusing|        3|
|24218|           tennent|        3|
|24219|               rak|        3|
|24220|             drain|        3|
|24221|    practicability|        3|
|24222|        narrowness|        3|
|24223|            sancho|        3|
|24224|       obstructing|        3|
|24225|         moravians|        3|
|24226|          dalibard|        3|
|24227|       antechamber|        3|
|24228|             innis|        3|
|24229|           embargo|        3|
|24230|         foundered|        3|
|24231|         grenville|        3|
|24232|            dogood|        3|
|24233|          busybody|        3|
|24234|             loans|        3|
|24235|           excerpt|        3|
|24236|            manuel|        3|
|24237|             sousa|        3|
|24238|          coutinho|        3|
|24239|            embody|        3|
|24240|            infest|        3|
|24241|        supplicate|        3|
|24242|        marinduque|        3|
|24243|             luban|        3|
|24244|             civet|        3|
|24245|          viceroys|        3|
|24246|           pereira|        3|
|24247|                ez|        3|
|24248|           estevan|        3|
|24249|         sarmiento|        3|
|24250|             banal|        3|
|24251|           surabao|        3|
|24252|              gayo|        3|
|24253|             calao|        3|
|24254|            balaya|        3|
|24255|           rribera|        3|
|24256|           dominic|        3|
|24257|            laymen|        3|
|24258|     disadvantages|        3|
|24259|         retailers|        3|
|24260|               spa|        3|
|24261|           rodrigo|        3|
|24262|           cuellar|        3|
|24263|              lurk|        3|
|24264|      perturbation|        3|
|24265|             enact|        3|
|24266|       halberdiers|        3|
|24267|           enclose|        3|
|24268|           risings|        3|
|24269|        facilities|        3|
|24270|         vexations|        3|
|24271|           weeding|        3|
|24272|      grandparents|        3|
|24273|        evaporated|        3|
|24274|        mangagauay|        3|
|24275|           emitted|        3|
|24276|            ordure|        3|
|24277|          entrails|        3|
|24278|          sorcerer|        3|
|24279|         confusing|        3|
|24280|           edified|        3|
|24281|         officiate|        3|
|24282|              cobo|        3|
|24283|             cures|        3|
|24284|         releasing|        3|
|24285|            deduct|        3|
|24286|       prejudicial|        3|
|24287|    systematically|        3|
|24288|           hakluyt|        3|
|24289|           carrier|        3|
|24290|          thirsted|        3|
|24291|             woken|        3|
|24292|           tiredly|        3|
|24293|           devious|        3|
|24294|        petrifying|        3|
|24295|     disappearance|        3|
|24296|            eaters|        3|
|24297|        distillery|        3|
|24298|     encouragingly|        3|
|24299|              yaka|        3|
|24300|           lunches|        3|
|24301|              buns|        3|
|24302|             dosed|        3|
|24303|            murphy|        3|
|24304|        bargaining|        3|
|24305|           pennies|        3|
|24306|            cinder|        3|
|24307|          snorting|        3|
|24308|            baggot|        3|
|24309|         dubiously|        3|
|24310|             capel|        3|
|24311|    accompaniments|        3|
|24312|            tenths|        3|
|24313|           tumbler|        3|
|24314|              hara|        3|
|24315|             boose|        3|
|24316|             spicy|        3|
|24317|          whiskies|        3|
|24318|           crosbie|        3|
|24319|            gulped|        3|
|24320|           flicked|        3|
|24321|             nosey|        3|
|24322|             paddy|        3|
|24323|       apollinaris|        3|
|24324|           connell|        3|
|24325|            threes|        3|
|24326|            almond|        3|
|24327|            alcove|        3|
|24328|            mozart|        3|
|24329|       irregularly|        3|
|24330|        disfigured|        3|
|24331|             lurch|        3|
|24332|             dicky|        3|
|24333|           shoeboy|        3|
|24334|            cowley|        3|
|24335|             wisha|        3|
|24336|         canvasser|        3|
|24337|         rehearsal|        3|
|24338|            duggan|        3|
|24339|         killarney|        3|
|24340|            carman|        3|
|24341|          debonair|        3|
|24342|               sod|        3|
|24343|           machale|        3|
|24344|           tallish|        3|
|24345|           napkins|        3|
|24346|          unheeded|        3|
|24347|         sceptical|        3|
|24348|          spanking|        3|
|24349|        heliotrope|        3|
|24350|            flakes|        3|
|24351|           drained|        3|
|24352|            trucks|        3|
|24353|           topmast|        3|
|24354|           dunnage|        3|
|24355|          hoisting|        3|
|24356|         lightship|        3|
|24357|         whaleship|        3|
|24358|        breadfruit|        3|
|24359|           drizzle|        3|
|24360|            talons|        3|
|24361|         sailorman|        3|
|24362|            hawser|        3|
|24363|            slings|        3|
|24364|            cleats|        3|
|24365|            matted|        3|
|24366|           snubbed|        3|
|24367|              hemp|        3|
|24368|           sapling|        3|
|24369|        whaleboats|        3|
|24370|            lubber|        3|
|24371|           crinkle|        3|
|24372|          spiracle|        3|
|24373|            dulled|        3|
|24374|             abaft|        3|
|24375|          monotony|        3|
|24376|            eluded|        3|
|24377|        incredibly|        3|
|24378|        extracting|        3|
|24379|         loosening|        3|
|24380|             gnash|        3|
|24381|          tautened|        3|
|24382|             calms|        3|
|24383|           boylike|        3|
|24384|            sinker|        3|
|24385|   phosphorescence|        3|
|24386|              jibs|        3|
|24387|          queerest|        3|
|24388|           slacked|        3|
|24389|          coconuts|        3|
|24390|          bazaruta|        3|
|24391|              oman|        3|
|24392|        efficiency|        3|
|24393|       hendrickson|        3|
|24394|            bombay|        3|
|24395|           smother|        3|
|24396|            strake|        3|
|24397|         lumbering|        3|
|24398|          spencers|        3|
|24399|            wiggle|        3|
|24400|        scarecrows|        3|
|24401|           sulking|        3|
|24402|           bowling|        3|
|24403|             tacks|        3|
|24404|              fiji|        3|
|24405|     flabbergasted|        3|
|24406|            gannet|        3|
|24407|           beached|        3|
|24408|           contour|        3|
|24409|            priced|        3|
|24410|             lathe|        3|
|24411|             pobst|        3|
|24412|          gunmaker|        3|
|24413|              darn|        3|
|24414|     disrespectful|        3|
|24415|             eerie|        3|
|24416|          stillest|        3|
|24417|      ecstatically|        3|
|24418|             belay|        3|
|24419|           cookson|        3|
|24420|           noodler|        3|
|24421|            scalps|        3|
|24422|        piccaninny|        3|
|24423|             sward|        3|
|24424|           wiggled|        3|
|24425|         wickedest|        3|
|24426|             moans|        3|
|24427|           tweaked|        3|
|24428|              puss|        3|
|24429|              rugs|        3|
|24430|               ego|        3|
|24431|            scaled|        3|
|24432|       scandalised|        3|
|24433|              ruff|        3|
|24434|           undoing|        3|
|24435|             mauve|        3|
|24436|            woeful|        3|
|24437|      narragansett|        3|
|24438|          aweeping|        3|
|24439|        triumphing|        3|
|24440|          soreness|        3|
|24441|         bemoaning|        3|
|24442|              rant|        3|
|24443|        mercifully|        3|
|24444|          banquang|        3|
|24445|         sagamores|        3|
|24446|          weetamoo|        3|
|24447|          tortoise|        3|
|24448|            waketh|        3|
|24449|        enraptured|        3|
|24450|           bogging|        3|
|24451|         gardiners|        3|
|24452|            whined|        3|
|24453|      voluptuously|        3|
|24454|          spunking|        3|
|24455|              char|        3|
|24456|         lubricity|        3|
|24457|            dodges|        3|
|24458|           strolls|        3|
|24459|         plumpness|        3|
|24460|       complacency|        3|
|24461|          throbbed|        3|
|24462|           minette|        3|
|24463|             cleft|        3|
|24464|       deliriously|        3|
|24465|           grummit|        3|
|24466|               naw|        3|
|24467|            wetter|        3|
|24468|       evacuations|        3|
|24469|             slits|        3|
|24470|            clouts|        3|
|24471|         squalling|        3|
|24472|         yellowish|        3|
|24473|         courtauld|        3|
|24474|            crummy|        3|
|24475|           farting|        3|
|24476|         uprighter|        3|
|24477|             vista|        3|
|24478|            spoony|        3|
|24479|           bitches|        3|
|24480|         spendings|        3|
|24481|         greenness|        3|
|24482|           brothel|        3|
|24483|         posterior|        3|
|24484|       fruitlessly|        3|
|24485|              fume|        3|
|24486|              adun|        3|
|24487|          curtsied|        3|
|24488|           wickets|        3|
|24489|             drier|        3|
|24490|         revelling|        3|
|24491|         lecherous|        3|
|24492|         begetting|        3|
|24493|          harlotry|        3|
|24494|             squab|        3|
|24495|            leches|        3|
|24496|            sprain|        3|
|24497|        delighting|        3|
|24498|         animalism|        3|
|24499|             frigs|        3|
|24500|            unmade|        3|
|24501|            bummed|        3|
|24502|      impetuousity|        3|
|24503|              pock|        3|
|24504|          brothels|        3|
|24505|       assignation|        3|
|24506|             bandy|        3|
|24507|           pudenda|        3|
|24508|            exeter|        3|
|24509|            shemmy|        3|
|24510|            gluing|        3|
|24511|         broaching|        3|
|24512|          loathing|        3|
|24513|            auburn|        3|
|24514|       upholstress|        3|
|24515|         simmering|        3|
|24516|           lullaby|        3|
|24517|        heroically|        3|
|24518|            minion|        3|
|24519|           potions|        3|
|24520|           croaked|        3|
|24521|          ringlets|        3|
|24522|       consolingly|        3|
|24523|               oui|        3|
|24524|              josy|        3|
|24525|               hod|        3|
|24526|         carnelian|        3|
|24527|         agonizing|        3|
|24528|       businessman|        3|
|24529|          glowered|        3|
|24530|        mortifying|        3|
|24531|       nonsensical|        3|
|24532|             dowdy|        3|
|24533|          hortense|        3|
|24534|           twirled|        3|
|24535|             pinks|        3|
|24536|        dispirited|        3|
|24537|          starched|        3|
|24538|              aint|        3|
|24539|          squalled|        3|
|24540|            garnet|        3|
|24541|           dutiful|        3|
|24542|        abominably|        3|
|24543|            mentor|        3|
+-----+------------------+---------+

Rare Words
+-----+--------------------+---------+
| Rank|                Word|Frequency|
+-----+--------------------+---------+
|44410|            kindlier|        1|
|44411|          chatelaine|        1|
|44412|            relishin|        1|
|44413|               peeks|        1|
|44414|             libitum|        1|
|44415|               tarts|        1|
|44416|                coop|        1|
|44417|              yander|        1|
|44418|           fishballs|        1|
|44419|         uncongenial|        1|
|44420|            enriches|        1|
|44421|             rifling|        1|
|44422|          dissoluble|        1|
|44423|             whiffle|        1|
|44424|          salubrious|        1|
|44425|         blarnerying|        1|
|44426|          sewinsheen|        1|
|44427|              spools|        1|
|44428|         lellywaiter|        1|
|44429|           goddesses|        1|
|44430|       naughtinesses|        1|
|44431|          worshipers|        1|
|44432|           womenfolk|        1|
|44433|                dess|        1|
|44434|               bumps|        1|
|44435|             outwits|        1|
|44436|philoprogenitiveness|        1|
|44437|          stockinged|        1|
|44438|           grovelers|        1|
|44439|             bubchen|        1|
|44440|             gymnast|        1|
|44441|       confectionery|        1|
|44442|            mannling|        1|
|44443|            artlessy|        1|
|44444|              swartz|        1|
|44445|           junglings|        1|
|44446|            omniboos|        1|
|44447|      remonstrations|        1|
|44448|               rills|        1|
|44449|                gifs|        1|
|44450|              snoods|        1|
|44451|        paradisiacal|        1|
|44452|        mismanagment|        1|
|44453|          unreproved|        1|
|44454|            sauciest|        1|
|44455|              sniffs|        1|
|44456|          dandelions|        1|
|44457|              alders|        1|
|44458|            germanic|        1|
|44459|            leapfrog|        1|
|44460|         featherless|        1|
|44461|             outgrow|        1|
|44462|               myths|        1|
|44463|          heartaches|        1|
|44464|           cookstove|        1|
|44465|            washings|        1|
|44466|         woodchopper|        1|
|44467|             chopper|        1|
|44468|               rusts|        1|
|44469|             enchant|        1|
|44470|             brownie|        1|
|44471|              purred|        1|
|44472|            brocaded|        1|
|44473|            cackling|        1|
|44474|             hillier|        1|
|44475|             angrier|        1|
|44476|              plight|        1|
|44477|               dents|        1|
|44478|           whiskered|        1|
|44479|         thicknesses|        1|
|44480|              shears|        1|
|44481|           milkmaids|        1|
|44482|              ermine|        1|
|44483|             mantels|        1|
|44484|               pudgy|        1|
|44485|             armless|        1|
|44486|                dyce|        1|
|44487|           tragicall|        1|
|44488|          thrasymene|        1|
|44489|       carthaginians|        1|
|44490|               plaud|        1|
|44491|          scholarism|        1|
|44492|               swoln|        1|
|44493|            surfeits|        1|
|44494|             commenc|        1|
|44495|           disserere|        1|
|44496|             desinit|        1|
|44497|           medicinae|        1|
|44498|           aphorisms|        1|
|44499|                 eas|        1|
|44500|                 una|        1|
|44501|            eademque|        1|
|44502|                 rem|        1|
|44503|       exhoereditare|        1|
|44504|              filium|        1|
|44505|               pater|        1|
|44506|           illiberal|        1|
|44507|             peccati|        1|
|44508|                mors|        1|
|44509|             ransack|        1|
|44510|             fantasy|        1|
|44511|             musaeus|        1|
|44512|            antartic|        1|
|44513|                dims|        1|
|44514|                hest|        1|
|44515|            propitii|        1|
|44516|              valeat|        1|
|44517|             jehovoe|        1|
|44518|               ignei|        1|
|44519|               aerii|        1|
|44520|            aquatani|        1|
|44521|             salvete|        1|
|44522|            orientis|        1|
|44523|          demogorgon|        1|
|44524|         propitiamus|        1|
|44525|               facio|        1|
|44526|             laureat|        1|
|44527|           confounds|        1|
|44528|               hells|        1|
|44529|              quotha|        1|
|44530|            guilders|        1|
|44531|              banios|        1|
|44532|            plackets|        1|
|44533|         diametarily|        1|
|44534|              embden|        1|
|44535|              craves|        1|
|44536|              tempts|        1|
|44537|            habuisse|        1|
|44538|             doloris|        1|
|44539|              chafer|        1|
|44540|              tortur|        1|
|44541|         circumscrib|        1|
|44542|                cull|        1|
|44543|          courtezans|        1|
|44544|             halters|        1|
|44545|              thebes|        1|
|44546|             centric|        1|
|44547|           terminine|        1|
|44548|       intelligentia|        1|
|44549|            empyreal|        1|
|44550|               motum|        1|
|44551|            respectu|        1|
|44552|              totius|        1|
|44553|            perriwig|        1|
|44554|             rapiers|        1|
|44555|          godfathers|        1|
|44556|           martlemas|        1|
|44557|               chary|        1|
|44558|            solemniz|        1|
|44559|                maro|        1|
|44560|               tiber|        1|
|44561|               bleat|        1|
|44562|             sandelo|        1|
|44563|          disturbeth|        1|
|44564|              ostler|        1|
|44565|              signum|        1|
|44566|             impeach|        1|
|44567|      periphrasticon|        1|
|44568|              domini|        1|
|44569|          peccatorum|        1|
|44570|        misericordia|        1|
|44571|           endamaged|        1|
|44572|             actaeon|        1|
|44573|           purgation|        1|
|44574|             snapper|        1|
|44575|             carouse|        1|
|44576|        beautifulest|        1|
|44577|             unfeign|        1|
|44578|          flagitious|        1|
|44579|                glut|        1|
|44580|               ilium|        1|
|44581|            menelaus|        1|
|44582|            arethusa|        1|
|44583|              ireful|        1|
|44584|                 yon|        1|
|44585|               plagu|        1|
|44586|                hora|        1|
|44587|              auctor|        1|
|44588|              divils|        1|
|44589|              groome|        1|
