---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: sample-g.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2065860
'total number of distinct words'= 38309
'popular_threshold_word': 1916
'common_threshold_l_word': 18196
'common_threshold_u_word': 20113
'rare_threshold_word': 36393
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|19261|     unparallel|        3|
|19262|         levell|        3|
|19263|           hogs|        3|
|19264|       pancakes|        3|
|19265|         losest|        3|
|19266|           sund|        3|
|19267|        mannish|        3|
|19268|   stubbornness|        3|
|19269|          peeps|        3|
|19270|        sequest|        3|
|19271|        erheard|        3|
|19272|        cleanse|        3|
|19273|   inaccessible|        3|
|19274|   quintessence|        3|
|19275|        atomies|        3|
|19276|         monger|        3|
|19277|          apter|        3|
|19278|        stagger|        3|
|19279|        browner|        3|
|19280|        concave|        3|
|19281|     impressure|        3|
|19282|        scoffer|        3|
|19283|     pathetical|        3|
|19284|        godhead|        3|
|19285|         osiers|        3|
|19286|     conversion|        3|
|19287|       flouting|        3|
|19288|       nominate|        3|
|19289|        peoples|        3|
|19290|         brides|        3|
|19291|         dilate|        3|
|19292|        crupper|        3|
|19293|         blunts|        3|
|19294|         loseth|        3|
|19295|         muffle|        3|
|19296|           bogs|        3|
|19297|     carbuncles|        3|
|19298|      pentecost|        3|
|19299|           sauc|        3|
|19300|         rately|        3|
|19301|           blaz|        3|
|19302|       preaches|        3|
|19303|        harlots|        3|
|19304|        juggler|        3|
|19305|       conduits|        3|
|19306|          swims|        3|
|19307|           hews|        3|
|19308|      hardiness|        3|
|19309|      carbuncle|        3|
|19310|        murrain|        3|
|19311|      successes|        3|
|19312|          fusty|        3|
|19313|          induc|        3|
|19314|           fike|        3|
|19315|          colic|        3|
|19316|           hors|        3|
|19317|         silenc|        3|
|19318|      amazonian|        3|
|19319|          lurch|        3|
|19320|        wolvish|        3|
|19321|        scaling|        3|
|19322|         tetter|        3|
|19323|     barbarians|        3|
|19324|       viperous|        3|
|19325|         enroll|        3|
|19326|     schoolboys|        3|
|19327|      defenders|        3|
|19328|     mastership|        3|
|19329|          scarr|        3|
|19330|          brats|        3|
|19331|         casque|        3|
|19332|       virginal|        3|
|19333|         fillip|        3|
|19334|     constrains|        3|
|19335|       tarquins|        3|
|19336|       freshest|        3|
|19337|         levies|        3|
|19338|        puttock|        3|
|19339|         oceans|        3|
|19340|            wav|        3|
|19341|    languishing|        3|
|19342|       ravening|        3|
|19343|       affiance|        3|
|19344|       movables|        3|
|19345|         cinque|        3|
|19346|      briefness|        3|
|19347|     astronomer|        3|
|19348|        cinable|        3|
|19349|        unfledg|        3|
|19350|           ripp|        3|
|19351|         leaven|        3|
|19352|        waggish|        3|
|19353|        hostage|        3|
|19354|        shaming|        3|
|19355|       garrison|        3|
|19356|          betid|        3|
|19357|        disrobe|        3|
|19358|        leonati|        3|
|19359|           bugs|        3|
|19360|       shielded|        3|
|19361|    acquittance|        3|
|19362|            raz|        3|
|19363|          pight|        3|
|19364|       justicer|        3|
|19365|           lapp|        3|
|19366|    foreknowing|        3|
|19367|         russet|        3|
|19368|          satyr|        3|
|19369|          meats|        3|
|19370|          thews|        3|
|19371|          waxes|        3|
|19372|       borrower|        3|
|19373|         lender|        3|
|19374|          forts|        3|
|19375|         quills|        3|
|19376|      forgeries|        3|
|19377|        adheres|        3|
|19378|       nutshell|        3|
|19379|     outstretch|        3|
|19380|     innovation|        3|
|19381|        rapiers|        3|
|19382|      swaddling|        3|
|19383|        neutral|        3|
|19384|           nave|        3|
|19385|         mobled|        3|
|19386|        swounds|        3|
|19387|          offal|        3|
|19388|        espials|        3|
|19389|         slings|        3|
|19390|       nickname|        3|
|19391|         deject|        3|
|19392|      whirlwind|        3|
|19393|          enact|        3|
|19394|       poisoner|        3|
|19395|           posy|        3|
|19396|            siz|        3|
|19397|       lucianus|        3|
|19398|     penetrable|        3|
|19399|         gambol|        3|
|19400|       easiness|        3|
|19401|        pelican|        3|
|19402|      thereunto|        3|
|19403|    unworthiest|        3|
|19404|          nonce|        3|
|19405|          argal|        3|
|19406|      answerest|        3|
|19407|       outlives|        3|
|19408|         maimed|        3|
|19409|   unsanctified|        3|
|19410|     nomination|        3|
|19411|        bubbles|        3|
|19412|           pant|        3|
|19413|      butchered|        3|
|19414|          prune|        3|
|19415|           gads|        3|
|19416|          fleas|        3|
|19417|           hest|        3|
|19418|        shotten|        3|
|19419|          keech|        3|
|19420|    exhalations|        3|
|19421|           kine|        3|
|19422|        gallons|        3|
|19423|            wye|        3|
|19424|           smug|        3|
|19425|        ramping|        3|
|19426|    haughtiness|        3|
|19427|     inordinate|        3|
|19428|   intemperance|        3|
|19429|          dives|        3|
|19430|        younker|        3|
|19431|         unwash|        3|
|19432|            fil|        3|
|19433|        caliver|        3|
|19434|           tack|        3|
|19435|         impawn|        3|
|19436|      foretells|        3|
|19437|     detraction|        3|
|19438|       ignominy|        3|
|19439|         liveth|        3|
|19440|          swoln|        3|
|19441|     discordant|        3|
|19442|      quenching|        3|
|19443|         retail|        3|
|19444|      tremblest|        3|
|19445|        girdles|        3|
|19446|       ratsbane|        3|
|19447|    substituted|        3|
|19448|        queller|        3|
|19449|        althaea|        3|
|19450|      kinswoman|        3|
|19451|     defensible|        3|
|19452|         erebus|        3|
|19453|         pamper|        3|
|19454|        unarmed|        3|
|19455|          nevil|        3|
|19456|       figuring|        3|
|19457|          unfix|        3|
|19458|        abroach|        3|
|19459|         tamely|        3|
|19460|        speeded|        3|
|19461|          bedew|        3|
|19462|       cophetua|        3|
|19463|           ebon|        3|
|19464|       esquires|        3|
|19465|  sequestration|        3|
|19466|       severals|        3|
|19467|      pharamond|        3|
|19468|          capet|        3|
|19469|       coursing|        3|
|19470|       kneading|        3|
|19471|        porters|        3|
|19472|         wilder|        3|
|19473|       merriest|        3|
|19474|         exhale|        3|
|19475|        condole|        3|
|19476|          berri|        3|
|19477|     alexanders|        3|
|19478|         cheshu|        3|
|19479|        icicles|        3|
|19480|         sweeps|        3|
|19481|        picardy|        3|
|19482|      discolour|        3|
|19483|           paly|        3|
|19484|    worshippers|        3|
|19485|           wots|        3|
|19486|          vigil|        3|
|19487|          perdu|        3|
|19488|           ales|        3|
|19489|        cudgels|        3|
|19490|        deceits|        3|
|19491|            roi|        3|
|19492|        laissez|        3|
|19493|          luces|        3|
|19494|        archers|        3|
|19495|      remaineth|        3|
|19496|          infus|        3|
|19497|       overpeer|        3|
|19498|        leopard|        3|
|19499|       divinest|        3|
|19500|        unready|        3|
|19501|         droops|        3|
|19502|        inkhorn|        3|
|19503|      recompens|        3|
|19504|     potentates|        3|
|19505|     unworthily|        3|
|19506|       bandying|        3|
|19507|          tours|        3|
|19508|        severed|        3|
|19509|       armagnac|        3|
|19510|      machiavel|        3|
|19511|     shipmaster|        3|
|19512|        saunder|        3|
|19513|          ruder|        3|
|19514|        oracles|        3|
|19515|        berwick|        3|
|19516|      woodstock|        3|
|19517|      unsounded|        3|
|19518|        louring|        3|
|19519|         skills|        3|
|19520|           shag|        3|
|19521|          gazer|        3|
|19522|           loos|        3|
|19523|        untutor|        3|
|19524|        whereso|        3|
|19525|        woefull|        3|
|19526|          tully|        3|
|19527|         caudle|        3|
|19528|          palsy|        3|
|19529|        halters|        3|
|19530|          medea|        3|
|19531|       anchises|        3|
|19532|     disinherit|        3|
|19533|             di|        3|
|19534|       flexible|        3|
|19535|     inviolable|        3|
|19536|        borough|        3|
|19537|         killer|        3|
|19538|        ruthful|        3|
|19539|          laund|        3|
|19540|        disport|        3|
|19541|    confiscated|        3|
|19542|       speaketh|        3|
|19543|          fount|        3|
|19544|          thron|        3|
|19545|     treasonous|        3|
|19546|      exactions|        3|
|19547|       exaction|        3|
|19548|      unmasking|        3|
|19549|      learnedly|        3|
|19550|         holily|        3|
|19551|          hoods|        3|
|19552|         absolv|        3|
|19553|       colleges|        3|
|19554|          crawl|        3|
|19555|     exhalation|        3|
|19556|        patents|        3|
|19557|       chattels|        3|
|19558|           nips|        3|
|19559|      goodliest|        3|
|19560|      leicester|        3|
|19561|    blessedness|        3|
|19562|       holidame|        3|
|19563|       ripeness|        3|
|19564|      catechize|        3|
|19565|     unreverend|        3|
|19566|           wade|        3|
|19567|      dismember|        3|
|19568|      clergymen|        3|
|19569|      glorified|        3|
|19570|     banqueting|        3|
|19571|      accoutred|        3|
|19572|       ungently|        3|
|19573|      disorders|        3|
|19574|   predominance|        3|
|19575|        menaces|        3|
|19576|        dialect|        3|
|19577|    conflicting|        3|
|19578|      cataracts|        3|
|19579|        grumble|        3|
|19580|       trotting|        3|
|19581|          vexes|        3|
|19582|       plackets|        3|
|19583|          sessa|        3|
|19584|         aroint|        3|
|19585|           dung|        3|
|19586|        repeals|        3|
|19587|        spreads|        3|
|19588|           gorg|        3|
|19589|       centaurs|        3|
|19590|     godfathers|        3|
|19591|     minstrelsy|        3|
|19592|           snip|        3|
|19593|        falleth|        3|
|19594|         phoebe|        3|
|19595|          sorel|        3|
|19596|            pia|        3|
|19597|         likest|        3|
|19598|         singes|        3|
|19599|         venuto|        3|
|19600|         paints|        3|
|19601|     promethean|        3|
|19602|         causer|        3|
|19603|            deo|        3|
|19604|           wort|        3|
|19605|         kersey|        3|
|19606|       norweyan|        3|
|19607|        bellona|        3|
|19608|         mounch|        3|
|19609|     murtherous|        3|
|19610|          scone|        3|
|19611|      barefaced|        3|
|19612|      impostors|        3|
|19613|       vaporous|        3|
|19614|          clogs|        3|
|19615|         bladed|        3|
|19616|       swearers|        3|
|19617|       resounds|        3|
|19618|        cheaply|        3|
|19619|       enriched|        3|
|19620|    profanation|        3|
|19621|         russia|        3|
|19622|    uncleanness|        3|
|19623|      pollution|        3|
|19624|    wheresoever|        3|
|19625|         prefix|        3|
|19626|     valentinus|        3|
|19627|        edifice|        3|
|19628|            gag|        3|
|19629|        chapels|        3|
|19630|       tripolis|        3|
|19631|         mexico|        3|
|19632|         usance|        3|
|19633|          sophy|        3|
|19634|        masques|        3|
|19635|           iwis|        3|
|19636|      prolixity|        3|
|19637|      unpractis|        3|
|19638|          frays|        3|
|19639|        rehears|        3|
|19640|           dere|        3|
|19641|       puddings|        3|
|19642|       giantess|        3|
|19643|           knog|        3|
|19644|         posies|        3|
|19645|         whenas|        3|
|19646|    terrestrial|        3|
|19647|      mockeries|        3|
|19648|         pullet|        3|
|19649|       genitive|        3|
|19650|         europa|        3|
|19651|      hobgoblin|        3|
|19652|     expressure|        3|
|19653|          filch|        3|
|19654|   courageously|        3|
|19655|         piping|        3|
|19656|         oxlips|        3|
|19657|         espies|        3|
|19658|         squash|        3|
|19659|        thistle|        3|
|19660|       squirrel|        3|
|19661|       uncouple|        3|
|19662|        spartan|        3|
|19663|       deflower|        3|
|19664|          wooes|        3|
|19665|        prester|        3|
|19666|        seacoal|        3|
|19667|         babble|        3|
|19668|  unconstrained|        3|
|19669|         dotard|        3|
|19670|      plaintiff|        3|
|19671|      unbruised|        3|
|19672|       deluding|        3|
|19673|           stow|        3|
|19674|      ottomites|        3|
|19675|      barbarian|        3|
|19676|        clyster|        3|
|19677|     requisites|        3|
|19678|         unlace|        3|
|19679|          sibyl|        3|
|19680|      venetians|        3|
|19681|      excelling|        3|
|19682|       seashore|        3|
|19683|          deeps|        3|
|19684|           pelf|        3|
|19685|         misers|        3|
|19686|        cynthia|        3|
|19687|         paphos|        3|
|19688|        sapling|        3|
|19689|        distain|        3|
|19690|     disfurnish|        3|
|19691|          leafy|        3|
|19692|         plashy|        3|
|19693|     resounding|        3|
|19694|      returnest|        3|
|19695|        unstaid|        3|
|19696|       deposing|        3|
|19697|        chasing|        3|
|19698|        divides|        3|
|19699|        bristow|        3|
|19700|      signories|        3|
|19701|        tressel|        3|
|19702|        joyless|        3|
|19703|       complots|        3|
|19704|        baynard|        3|
|19705|         inferr|        3|
|19706|        freezes|        3|
|19707|        dighton|        3|
|19708|          wails|        3|
|19709|         vomits|        3|
|19710|           pois|        3|
|19711|          susan|        3|
|19712|           jule|        3|
|19713|          gills|        3|
|19714|          logic|        3|
|19715|        unstain|        3|
|19716|     receptacle|        3|
|19717|        griping|        3|
|19718|       tortoise|        3|
|19719|        bestrew|        3|
|19720|          lutes|        3|
|19721|      youngling|        3|
|19722|           ibat|        3|
|19723|       steterat|        3|
|19724|         priami|        3|
|19725|          senis|        3|
|19726|        digress|        3|
|19727|           miry|        3|
|19728|         cabins|        3|
|19729|         urchin|        3|
|19730|         invert|        3|
|19731|       sorcerer|        3|
|19732|         dropsy|        3|
|19733|          gouty|        3|
|19734|        unicorn|        3|
|19735|       manfully|        3|
|19736|    sumptuously|        3|
|19737|        panther|        3|
|19738|   languishment|        3|
|19739|            nec|        3|
|19740|      believest|        3|
|19741|         rapine|        3|
|19742|       relieves|        3|
|19743|        phrygia|        3|
|19744|         dardan|        3|
|19745|       suffices|        3|
|19746|       disposer|        3|
|19747|         swains|        3|
|19748|      combatant|        3|
|19749|          feste|        3|
|19750|          noddy|        3|
|19751|         anthem|        3|
|19752|         auburn|        3|
|19753|           gent|        3|
|19754|            nel|        3|
|19755|          weake|        3|
|19756|           bels|        3|
|19757|           aire|        3|
|19758|       hypolita|        3|
|19759|           iove|        3|
|19760|         cleere|        3|
|19761|         beares|        3|
|19762|         greife|        3|
|19763|            yce|        3|
|19764|         teares|        3|
|19765|         beates|        3|
|19766|          gaine|        3|
|19767|          ruine|        3|
|19768|         vertue|        3|
|19769|          foule|        3|
|19770|         feares|        3|
|19771|       kinesmen|        3|
|19772|          eares|        3|
|19773|          seale|        3|
|19774|       funerall|        3|
|19775|         childe|        3|
|19776|        banishd|        3|
|19777|          saies|        3|
|19778|         edifie|        3|
|19779|         tricke|        3|
|19780|          bowes|        3|
|19781|          faine|        3|
|19782|           crie|        3|
|19783|        thankes|        3|
|19784|       severall|        3|
|19785|         signes|        3|
|19786|         drinke|        3|
|19787|         fooles|        3|
|19788|            cuz|        3|
|19789|        credite|        3|
|19790|          haile|        3|
|19791|          falne|        3|
|19792|           lyes|        3|
|19793|         scorne|        3|
|19794|         blesse|        3|
|19795|           owgh|        3|
|19796|         sterne|        3|
|19797|        speakes|        3|
|19798|        plunges|        3|
|19799|          fixes|        3|
|19800|      cupbearer|        3|
|19801|        delphos|        3|
|19802|      pastorals|        3|
|19803|         satyrs|        3|
|19804|        braided|        3|
|19805|           adon|        3|
|19806|        betakes|        3|
|19807|     tarquinius|        3|
|19808|          ardea|        3|
|19809|      collatium|        3|
|19810|         defame|        3|
|19811|         tuning|        3|
|19812|      lucretius|        3|
|19813|         bathes|        3|
|19814|       phillips|        3|
|19815|     disparaged|        3|
|19816|    translators|        3|
|19817|    archbishops|        3|
|19818|          jerez|        3|
|19819|       baptised|        3|
|19820|     flourished|        3|
|19821|        panoply|        3|
|19822|      embellish|        3|
|19823|       gonzalez|        3|
|19824|         manuel|        3|
|19825|     undeceived|        3|
|19826|     sigismunda|        3|
|19827|      sunshades|        3|
|19828|          bejar|        3|
|19829|         robles|        3|
|19830|     valladolid|        3|
|19831|       brussels|        3|
|19832|         outset|        3|
|19833|          farce|        3|
|19834|        editors|        3|
|19835|  individuality|        3|
|19836|      delusions|        3|
|19837|      loquacity|        3|
|19838|     chivalries|        3|
|19839|      whimsical|        3|
|19840|      trebizond|        3|
|19841|           diaz|        3|
|19842|        ganelon|        3|
|19843|      onslaught|        3|
|19844|         puerto|        3|
|19845|         lapice|        3|
|19846|       highborn|        3|
|19847|     seasonably|        3|
|19848|  thenceforward|        3|
|19849|     montemayor|        3|
|19850|       eclogues|        3|
|19851|        friston|        3|
|19852|         vargas|        3|
|19853|       benedict|        3|
|19854|         amours|        3|
|19855|         plaint|        3|
|19856|       drubbing|        3|
|19857|        drubbed|        3|
|19858|        pellets|        3|
|19859|        thwacks|        3|
|19860|  blandishments|        3|
|19861|       vomiting|        3|
|19862|         flanks|        3|
|19863|     belianises|        3|
|19864|         unhurt|        3|
|19865|      headpiece|        3|
|19866|    rascalities|        3|
|19867|       courbash|        3|
|19868|       carriest|        3|
|19869|  faithlessness|        3|
|19870|       flitches|        3|
|19871|       retentio|        3|
|19872|       loftiest|        3|
|19873|   simplicities|        3|
|19874|         bodice|        3|
|19875|       unlacing|        3|
|19876|       episodes|        3|
|19877|     devotional|        3|
|19878|     adroitness|        3|
|19879|       befooled|        3|
|19880|     effrontery|        3|
|19881|   pandafilando|        3|
|19882|       maravedi|        3|
|19883|      occurring|        3|
|19884|         efface|        3|
|19885|        buskins|        3|
|19886|   distributive|        3|
|19887|     defrauding|        3|
|19888|        corsair|        3|
|19889|        aguilar|        3|
|19890|         arnaut|        3|
|19891|        salaams|        3|
|19892|   certificates|        3|
|19893|          shots|        3|
|19894|          votes|        3|
|19895|        sobrino|        3|
|19896|   cosmographer|        3|
|19897|       costumes|        3|
|19898|       founders|        3|
|19899|         depict|        3|
|19900|         spotty|        3|
|19901|      crossbows|        3|
|19902|          mingo|        3|
|19903|    stupidities|        3|
|19904|      apollonia|        3|
|19905|        codicil|        3|
|19906|       heathens|        3|
|19907|       deafened|        3|
|19908|        starred|        3|
|19909|  disenchanting|        3|
|19910|    seguidillas|        3|
|19911|       sansuena|        3|
|19912|        girthed|        3|
|19913|       cynosure|        3|
|19914|         hostel|        3|
|19915|         crazes|        3|
|19916|     watchtower|        3|
|19917|        querist|        3|
|19918|      corridors|        3|
|19919|      torrellas|        3|
|19920|      carrascon|        3|
|19921|       grunting|        3|
|19922|         editor|        2|
|19923|        scanned|        2|
|19924|       freckled|        2|
|19925|          lamed|        2|
|19926|         flints|        2|
|19927|          alder|        2|
|19928|        tighter|        2|
|19929|           wain|        2|
|19930|          loops|        2|
|19931|       adjoined|        2|
|19932|          paged|        2|
|19933|       moulding|        2|
|19934|     improbable|        2|
|19935|        bolters|        2|
|19936|      nastiness|        2|
|19937|        conwict|        2|
|19938|  administering|        2|
|19939|     tambourine|        2|
|19940|       friction|        2|
|19941|       decanted|        2|
|19942|   intoxicating|        2|
|19943|       unbolted|        2|
|19944|     fastenings|        2|
|19945|        coarser|        2|
|19946|           webs|        2|
|19947|        dripped|        2|
|19948|         staked|        2|
|19949|        keenest|        2|
|19950|         nothin|        2|
|19951|         filing|        2|
|19952|        dustpan|        2|
|19953|    forefingers|        2|
|19954|        pickled|        2|
|19955|     apologetic|        2|
|19956|   unacceptable|        2|
|19957|      policeman|        2|
|19958|       severest|        2|
|19959|      adjourned|        2|
|19960| pumblechookian|        2|
|19961|          goads|        2|
|19962|     aspiration|        2|
|19963|        tersely|        2|
|19964|      naterally|        2|
|19965|       reviewed|        2|
|19966|       favoring|        2|
|19967|      dunstable|        2|
|19968|  misdemeanours|        2|
|19969|      spasmodic|        2|
|19970|          vigor|        2|
|19971|       actively|        2|
|19972|     invitingly|        2|
|19973|   appreciative|        2|
|19974|     dissociate|        2|
|19975|        slanted|        2|
|19976|         cocked|        2|
|19977|       earnings|        2|
|19978|     denouncing|        2|
|19979|     noticeable|        2|
|19980|           shal|        2|
|19981|       lonesome|        2|
|19982|         flabby|        2|
|19983|      admiralty|        2|
|19984|            gul|        2|
|19985|        readier|        2|
|19986|        unfixed|        2|
|19987|           mayn|        2|
|19988|       snappish|        2|
|19989|         noodle|        2|
|19990|         soaped|        2|
|19991|       stiffest|        2|
|19992|       twinkled|        2|
|19993|          bulbs|        2|
|19994|     coachmaker|        2|
|19995|         grocer|        2|
|19996|        chemist|        2|
|19997|      pompously|        2|
|19998|         brewed|        2|
|19999|       conceded|        2|
|20000|        bawling|        2|
|20001|     appendages|        2|
|20002|     harnessing|        2|
|20003|          sedan|        2|
|20004|            jam|        2|
|20005|      obtrusive|        2|
|20006| indiscriminate|        2|
|20007|        defaced|        2|
|20008|    unskilfully|        2|
|20009|     refractory|        2|
|20010|         holden|        2|
|20011|    illuminated|        2|
|20012|      originate|        2|
|20013|        cocking|        2|
|20014|        anywise|        2|
|20015|           poke|        2|
|20016|   inflammatory|        2|
|20017|         pelted|        2|
|20018|        toadies|        2|
|20019|        airless|        2|
|20020|        blotchy|        2|
|20021|    plaintively|        2|
|20022|       jerkings|        2|
|20023|         ambled|        2|
|20024|          melon|        2|
|20025|          weedy|        2|
|20026|        pimples|        2|
|20027|       sponging|        2|
|20028|         pounce|        2|
|20029|       explored|        2|
|20030|        miserly|        2|
|20031|      dialogues|        2|
|20032|        pattens|        2|
|20033| ostentatiously|        2|
|20034|  argumentation|        2|
|20035| conversational|        2|
|20036|        partick|        2|
|20037|    delightedly|        2|
|20038|        woodcut|        2|
|20039|       attested|        2|
|20040|         saloon|        2|
|20041|      earthwork|        2|
|20042|          sprat|        2|
|20043|      educating|        2|
|20044|        maudlin|        2|
|20045|      monomania|        2|
|20046|procrastinating|        2|
|20047|       deadened|        2|
|20048|       splashed|        2|
|20049|      popularly|        2|
|20050|       impaired|        2|
|20051|      dislocate|        2|
|20052|     glistening|        2|
|20053|     developing|        2|
|20054|       rippling|        2|
|20055|  independently|        2|
|20056|   immeasurably|        2|
|20057|   conclusively|        2|
|20058|        gloated|        2|
|20059|      empowered|        2|
|20060|       encumber|        2|
|20061|   demonstrated|        2|
|20062|      endearing|        2|
|20063|      pervading|        2|
|20064|       blankets|        2|
|20065|         labors|        2|
|20066|    officiating|        2|
|20067| apostrophizing|        2|
|20068|        hailing|        2|
|20069|         reeled|        2|
|20070|          astir|        2|
|20071|        twitchy|        2|
|20072|         deaden|        2|
|20073|         shawls|        2|
|20074|         farden|        2|
|20075|     supplicant|        2|
|20076|        spooney|        2|
|20077|      blustered|        2|
|20078|        lunched|        2|
|20079|       sandwich|        2|
|20080|     outrunning|        2|
|20081|        dimples|        2|
|20082|       examiner|        2|
|20083|       dingiest|        2|
|20084|           rots|        2|
|20085|       coaching|        2|
|20086|      overrated|        2|
|20087|      neckcloth|        2|
|20088|   incoherently|        2|
|20089|   unreservedly|        2|
|20090|   benefactress|        2|
|20091|        insurer|        2|
|20092|       insurers|        2|
|20093|         mining|        2|
|20094|     unassuming|        2|
|20095|        hatched|        2|
|20096|      incipient|        2|
|20097|    tablecloths|        2|
|20098|         steaks|        2|
|20099|          alick|        2|
|20100|     grindstone|        2|
|20101|     localities|        2|
|20102|          snaky|        2|
|20103|       outbreak|        2|
|20104|      crackered|        2|
|20105|       parental|        2|
|20106|      australia|        2|
|20107|       publican|        2|
|20108|       cropping|        2|
|20109|     apostrophe|        2|
|20110|    overhanging|        2|
|20111|       rigidity|        2|
|20112|       repeater|        2|
|20113|      flagstaff|        2|
+-----+---------------+---------+

Rare Words
+-----+-----------------+---------+
| Rank|             Word|Frequency|
+-----+-----------------+---------+
|36393|        wainropes|        1|
|36394|     unhospitable|        1|
|36395|        gartering|        1|
|36396|        aialvolio|        1|
|36397|          garterd|        1|
|36398|        cherrypit|        1|
|36399|         clodpole|        1|
|36400|      cockatrices|        1|
|36401|          unchary|        1|
|36402|         reproves|        1|
|36403|            quirk|        1|
|36404|           firago|        1|
|36405|       erflourish|        1|
|36406|           vexest|        1|
|36407|      barricadoes|        1|
|36408|      complainest|        1|
|36409|     affirmatives|        1|
|36410|            primo|        1|
|36411|          secundo|        1|
|36412|           tertio|        1|
|36413|         scathful|        1|
|36414|            foamy|        1|
|36415|     unauspicious|        1|
|36416|       regardance|        1|
|36417|          joinder|        1|
|36418|       othergates|        1|
|36419|           cohere|        1|
|36420|        presuppos|        1|
|36421|      uncourteous|        1|
|36422|           fodder|        1|
|36423|              baa|        1|
|36424|        overcharg|        1|
|36425|          testern|        1|
|36426|         mercatio|        1|
|36427|       churlishly|        1|
|36428|         gingerly|        1|
|36429|             fing|        1|
|36430|         alphonso|        1|
|36431|         movingly|        1|
|36432|          erslips|        1|
|36433|          launces|        1|
|36434|       unmellowed|        1|
|36435|        mistresss|        1|
|36436|          parable|        1|
|36437|          meaneth|        1|
|36438|       overtaketh|        1|
|36439|          turmoil|        1|
|36440|      unprevented|        1|
|36441|  uncompassionate|        1|
|36442|             cate|        1|
|36443|         loiterer|        1|
|36444|            brews|        1|
|36445|          opposes|        1|
|36446|        persevers|        1|
|36447|          wailful|        1|
|36448|       leviathans|        1|
|36449|        deploring|        1|
|36450|      conceitless|        1|
|36451|          recking|        1|
|36452|        befortune|        1|
|36453|        expelling|        1|
|36454|          rounder|        1|
|36455|      blackfriers|        1|
|36456|        maiesties|        1|
|36457|            pauls|        1|
|36458|      maydenheads|        1|
|36459|               yn|        1|
|36460|         retaines|        1|
|36461|         wrighter|        1|
|36462|            bayes|        1|
|36463|         endlesse|        1|
|36464|      breathlesse|        1|
|36465|          pinckes|        1|
|36466|           dazies|        1|
|36467|            dimme|        1|
|36468|           larkes|        1|
|36469|           trymme|        1|
|36470|             hore|        1|
|36471|       bridehouse|        1|
|36472|           pearch|        1|
|36473|           vailes|        1|
|36474|      gentilities|        1|
|36475|            markd|        1|
|36476|            booke|        1|
|36477|         distrest|        1|
|36478|           crowes|        1|
|36479|           feilds|        1|
|36480|           purger|        1|
|36481|         chappell|        1|
|36482|            roofe|        1|
|36483|           groome|        1|
|36484|            thawd|        1|
|36485|         helmeted|        1|
|36486|           belona|        1|
|36487|            tuskd|        1|
|36488|           stilde|        1|
|36489|          shrunke|        1|
|36490|       soldiresse|        1|
|36491|            poize|        1|
|36492|        sternenes|        1|
|36493|             cizd|        1|
|36494|            leife|        1|
|36495|        distresse|        1|
|36496|        uncandied|        1|
|36497|            raine|        1|
|36498|         capitall|        1|
|36499|         naturall|        1|
|36500|            warme|        1|
|36501|    premeditating|        1|
|36502|           mooves|        1|
|36503|         asprayes|        1|
|36504|        blistring|        1|
|36505|          dreames|        1|
|36506|           drunke|        1|
|36507|         wedlocke|        1|
|36508|         dowagers|        1|
|36509|         widdowes|        1|
|36510|        tastefull|        1|
|36511|           spurne|        1|
|36512|       abstayning|        1|
|36513|          medcine|        1|
|36514|       sentencing|        1|
|36515|           sheild|        1|
|36516|            aulis|        1|
|36517|           boudge|        1|
|36518|           cheere|        1|
|36519|           deerer|        1|
|36520|        temptings|        1|
|36521|           glosse|        1|
|36522|            twold|        1|
|36523|              edy|        1|
|36524|         weakenes|        1|
|36525|            cride|        1|
|36526|       martialist|        1|
|36527|           scornd|        1|
|36528|          retaine|        1|
|36529|         cranckes|        1|
|36530|           kindes|        1|
|36531|        considerd|        1|
|36532|           untill|        1|
|36533|           cizard|        1|
|36534|            vncle|        1|
|36535|          deifies|        1|
|36536|            winne|        1|
|36537|            sibbe|        1|
|36538|            milke|        1|
|36539|          unlesse|        1|
|36540|              dea|        1|
|36541|               ft|        1|
|36542|          widdows|        1|
|36543|         whisperd|        1|
|36544|         threates|        1|
|36545|            dregd|        1|
|36546|           defier|        1|
|36547|       gouernours|        1|
|36548|        enthroand|        1|
|36549|         thanckes|        1|
|36550|           helmes|        1|
|36551|          broachd|        1|
|36552|          sportes|        1|
|36553|       seriousnes|        1|
|36554|           cabind|        1|
|36555|           roring|        1|
|36556|             weau|        1|
|36557|           enjoyd|        1|
|36558|        iudgement|        1|
|36559|     intertangled|        1|
|36560|           rootes|        1|
|36561|         operance|        1|
|36562|         blossome|        1|
|36563|           phenix|        1|
|36564|          happely|        1|
|36565|             humd|        1|
|36566|         musicall|        1|
|36567|         sojourne|        1|
|36568|       rehearsall|        1|
|36569|      importments|        1|
|36570|          flavina|        1|
|36571|          sickely|        1|
|36572|        pirothous|        1|
|36573|         possesse|        1|
|36574|          retrait|        1|
|36575|           starre|        1|
|36576|            darke|        1|
|36577|             erre|        1|
|36578|        ceremonie|        1|
|36579|            agast|        1|
|36580|             fixt|        1|
|36581|             haue|        1|
|36582|          behoofe|        1|
|36583|          unkinde|        1|
|36584|            zeale|        1|
|36585|            taske|        1|
|36586|         appollos|        1|
|36587|           gummes|        1|
